,DATE,ORG,PER,LOC,Mean
kin,0.9304190874099731,0.9472985863685608,0.6487105488777161,0.8791075944900513,0.9119227636944164
twi,0.9033240079879761,0.9505167603492737,0.7109634876251221,0.8864303827285767,0.9081650097648819
luo,0.9169090390205383,0.923031210899353,0.7061166167259216,0.87913978099823,0.9011588832000633
tsn,0.9406977295875549,0.9220706820487976,0.6962915062904358,0.8383842706680298,0.8950831177946809
ibo,0.9424851536750793,0.9440657496452332,0.7104563117027283,0.8088304400444031,0.8935772234743292
nya,0.9016236066818237,0.9422889947891235,0.6994999051094055,0.8476002216339111,0.8920366284135101
zul,0.9138530492782593,0.9230924248695374,0.6932478547096252,0.8344763517379761,0.8853511864488776
sna,0.9519051909446716,0.9119020700454712,0.7005163431167603,0.8044108152389526,0.8844997998955962
lug,0.8886256217956543,0.8406508564949036,0.7017818689346313,0.9076290130615234,0.8743662470346921
ewe,0.869178056716919,0.9262866377830505,0.723759651184082,0.8372794985771179,0.8735860276531864
wol,0.9259980916976929,0.9052956104278564,0.688332200050354,0.789955198764801,0.8689335963942788
xho,0.9115397930145264,0.8943704962730408,0.6917455196380615,0.7774220108985901,0.856711669401689
mos,0.8330432772636414,0.9156665205955505,0.7156329154968262,0.8014171123504639,0.846551150470585
yor,0.8782639503479004,0.918596088886261,0.656829833984375,0.7486696243286133,0.8435311851563392
bam,0.8844042420387268,0.843710720539093,0.6430845856666565,0.7964518070220947,0.8363680313159894
swa,0.7817679047584534,0.8545427322387695,0.6613649725914001,0.8823233842849731,0.8349166295745156
bbj,0.84935063123703,0.9086104035377502,0.6831270456314087,0.75169837474823,0.8325680432381568
fon,0.836634635925293,0.9086177945137024,0.7007938623428345,0.7513195276260376,0.8287777490430064
hau,0.8347909450531006,0.8856133222579956,0.6867316961288452,0.7105193734169006,0.8070981092267222
pcm,0.721258282661438,0.8343232274055481,0.7054224014282227,0.8542100191116333,0.8007225069132718
