,DATE,ORG,PER,LOC,Mean
twi,,0.9851861000061035,0.900704562664032,0.968601644039154,0.9739635139703751
sna,,0.9709076881408691,0.9034419059753418,0.9772313833236694,0.9713530884339259
kin,,0.9815760850906372,0.8839955925941467,0.9667170643806458,0.9706792292686609
mos,,0.9780346155166626,0.8998615741729736,0.9689777493476868,0.9706736974991285
ewe,,0.9751754999160767,0.9056890606880188,0.971281111240387,0.9706306423132236
fon,,0.9814221262931824,0.8989521861076355,0.9652340412139893,0.9704674723056647
zul,,0.9781140089035034,0.8978363275527954,0.9667760729789734,0.969575475041683
nya,,0.9741208553314209,0.9022618532180786,0.96910560131073,0.968945867740191
tsn,,0.9702786803245544,0.9035916328430176,0.9696404933929443,0.9674069732427597
ibo,,0.9778919816017151,0.888734757900238,0.9600784778594971,0.9658986731217458
wol,,0.9762201309204102,0.8971006274223328,0.9605830907821655,0.9656592653347895
luo,,0.9609267711639404,0.9012244343757629,0.9737066626548767,0.9647747060427299
bam,,0.9637738466262817,0.8812890648841858,0.9671123027801514,0.9622063820178692
xho,,0.9673221707344055,0.8923865556716919,0.9619744420051575,0.9618690082660089
bbj,,0.9793874025344849,0.8935567736625671,0.9486243724822998,0.9612963062066299
lug,,0.9569148421287537,0.8961966037750244,0.9664075374603271,0.9591433211014821
hau,,0.9698739051818848,0.8963387608528137,0.9481979012489319,0.9566244746630008
yor,,0.9719936847686768,0.891450822353363,0.945032000541687,0.955933534182035
pcm,,0.9312587380409241,0.9012548327445984,0.9592803716659546,0.9435766809261762
swa,,0.9410998225212097,0.9003520607948303,0.946161150932312,0.9419659318832251
