,LOC,PER,ORG,DATE,Mean
xho,0.9997302293777466,0.9988975524902344,0.9997997283935547,0.9997588396072388,0.999729648614541
hau,0.9997518062591553,0.9993426203727722,0.9996867179870605,0.9996179342269897,0.9996722990121597
zul,0.9995522499084473,0.9994316101074219,0.9998565316200256,0.9996131062507629,0.9996646413436303
lug,0.9996974468231201,0.9995012283325195,0.9997734427452087,0.9995107650756836,0.999654423732024
sna,0.99964839220047,0.9992882013320923,0.9998108148574829,0.9992038011550903,0.9995441001195174
wol,0.9996684789657593,0.9991694688796997,0.99955153465271,0.9994491934776306,0.9995415203082256
kin,0.9996150135993958,0.9992597699165344,0.9997087121009827,0.9993082284927368,0.999533053392019
nya,0.9997847080230713,0.9996125102043152,0.9996163249015808,0.9991738200187683,0.99952831864357
swa,0.9996708035469055,0.9993475675582886,0.9993807673454285,0.9995061159133911,0.9995126265745896
ibo,0.9995640516281128,0.9994624257087708,0.9994348883628845,0.9995037913322449,0.9994994302590688
luo,0.9996374845504761,0.9994086623191833,0.9992230534553528,0.9995613694190979,0.9994714573407785
tsn,0.9993423819541931,0.9994086027145386,0.9994305968284607,0.9996417164802551,0.9994691434579018
bam,0.9994519948959351,0.9991179704666138,0.9994884133338928,0.9994384050369263,0.9994464646547269
twi,0.9994989037513733,0.9995748996734619,0.9996205568313599,0.9991105198860168,0.9994163360351171
mos,0.999487042427063,0.9994358420372009,0.9995468854904175,0.9992113709449768,0.9994158974060645
ewe,0.9994663000106812,0.999182939529419,0.9992977380752563,0.9988113045692444,0.9991914408329206
bbj,0.9990900754928589,0.999257504940033,0.9993235468864441,0.9988082647323608,0.9990810217001499
yor,0.9989390969276428,0.9988142848014832,0.999025285243988,0.9989653825759888,0.9989703458089095
fon,0.9994087815284729,0.9990583658218384,0.9995013475418091,0.9977716207504272,0.9989002415767083
pcm,0.9991002678871155,0.9991317987442017,0.9987719058990479,0.9983065128326416,0.9987418277141376
