,DATE,PER,ORG,LOC,Mean
kin,0.9999958276748657,0.9999978542327881,0.9999988675117493,0.9999980330467224,0.9999976456165314
fon,0.9999977946281433,0.9999961853027344,0.9999990463256836,0.999997079372406,0.9999975264072418
sna,0.9999942779541016,0.9999992847442627,0.9999983310699463,0.9999971985816956,0.9999972730875015
ewe,0.9999951720237732,0.9999986886978149,0.9999985098838806,0.9999967217445374,0.9999972730875015
bbj,0.9999946355819702,0.9999994039535522,0.9999969005584717,0.9999979734420776,0.9999972283840179
swa,0.9999957084655762,0.9999979138374329,0.999997079372406,0.9999980330467224,0.9999971836805344
bam,0.9999966621398926,0.999998152256012,0.9999987483024597,0.9999925494194031,0.9999965280294418
ibo,0.9999935030937195,0.9999978542327881,0.9999987483024597,0.9999959468841553,0.9999965131282806
wol,0.9999969005584717,0.9999990463256836,0.9999975562095642,0.9999923706054688,0.9999964684247971
xho,0.9999980926513672,0.9999988675117493,0.9999956488609314,0.999993085861206,0.9999964237213135
lug,0.9999956488609314,0.9999997019767761,0.9999912977218628,0.9999990463256836,0.9999964237213135
yor,0.9999969601631165,0.9999939203262329,0.9999991655349731,0.9999955296516418,0.9999963939189911
luo,0.9999904036521912,0.9999985098838806,0.9999990463256836,0.9999959468841553,0.9999959766864777
twi,0.9999870657920837,0.9999986886978149,0.9999989867210388,0.9999991655349731,0.9999959766864777
pcm,0.9999938607215881,0.9999933242797852,0.9999976754188538,0.9999979138374329,0.999995693564415
mos,0.9999947547912598,0.9999985694885254,0.9999992251396179,0.9999880790710449,0.999995157122612
zul,0.9999921917915344,0.9999979734420776,0.9999976754188538,0.9999891519546509,0.9999942481517792
nya,0.9999905228614807,0.9999904632568359,0.9999991059303284,0.9999952912330627,0.9999938458204269
tsn,0.9999916553497314,0.9999986886978149,0.9999980926513672,0.9999865293502808,0.9999937415122986
hau,0.9999936819076538,0.9999940395355225,0.9999982714653015,0.999983012676239,0.9999922513961792
