,LOC,DATE,PER,ORG
bam,0.9598270654678345,0.9735857248306274,0.9866114854812622,0.9776518940925598
bbj,0.9323135614395142,0.9648507237434387,0.9840970039367676,0.9836583137512207
ewe,0.9684064388275146,0.9678927659988403,0.9860420227050781,0.9873479604721069
fon,0.9419892430305481,0.9646028876304626,0.9874330163002014,0.9866185188293457
hau,0.9541670083999634,0.9547185897827148,0.9877460598945618,0.9808267951011658
ibo,0.943996787071228,0.9886938333511353,0.9883549213409424,0.9863447546958923
kin,0.982754111289978,0.9853255748748779,0.9863635301589966,0.9916195869445801
lug,0.9806669354438782,0.9590588212013245,0.9949113130569458,0.9718352556228638
luo,0.9783532619476318,0.9861897230148315,0.9854364395141602,0.9820707440376282
mos,0.9551829695701599,0.9562482833862305,0.9886859655380249,0.9878026247024536
nya,0.9686226844787598,0.9726775288581848,0.9928262829780579,0.9894160032272339
pcm,0.9776151180267334,0.9254366159439087,0.9915275573730469,0.9752962589263916
sna,0.9559287428855896,0.9849733710289001,0.9899038672447205,0.9885445833206177
swa,0.9840536117553711,0.9336069822311401,0.9850279688835144,0.9741746187210083
tsn,0.9666078090667725,0.9822940826416016,0.9884703159332275,0.9822630882263184
twi,0.9804593920707703,0.9801430702209473,0.9888800978660583,0.9925717115402222
wol,0.9487581253051758,0.9834026098251343,0.9883804321289062,0.9849536418914795
xho,0.9510144591331482,0.9849897027015686,0.9836851954460144,0.9795994162559509
yor,0.9349735975265503,0.9758573174476624,0.9822442531585693,0.9877510070800781
zul,0.9637921452522278,0.981318473815918,0.9848580956459045,0.9897464513778687
