,ORG,PER,DATE,LOC
bam,0.999994158744812,0.9999969601631165,,0.9999926686286926
bbj,0.9999896287918091,0.999987006187439,,0.9999914169311523
ewe,0.9999958872795105,0.999992847442627,,0.9999936819076538
fon,0.9999951720237732,0.9999937415122986,,0.9999922513961792
hau,0.9999945163726807,0.9999896287918091,,0.9999873638153076
ibo,0.9999948740005493,0.9999972581863403,,0.9999922513961792
kin,0.9999967813491821,0.9999985098838806,,0.9999955892562866
lug,0.9999948143959045,0.9999978542327881,,0.9999967217445374
luo,0.9999943971633911,0.999994158744812,,0.9999967217445374
mos,0.999992847442627,0.9999933838844299,,0.9999968409538269
nya,0.9999958872795105,0.9999969601631165,,0.9999948143959045
pcm,0.9999901652336121,0.9999954700469971,,0.9999936819076538
sna,0.9999961853027344,0.9999964237213135,,0.9999975562095642
swa,0.9999900460243225,0.9999929070472717,,0.999962329864502
tsn,0.9999803304672241,0.9999970197677612,,0.999993085861206
twi,0.9999961256980896,0.9999969601631165,,0.9999943971633911
wol,0.999996542930603,0.9999957084655762,,0.9999954700469971
xho,0.9999963641166687,0.9999952912330627,,0.9999926686286926
yor,0.9999955892562866,0.9999927878379822,,0.9999854564666748
zul,0.9999956488609314,0.9999963641166687,,0.9999911785125732
