,LOC,DATE,ORG,PER
bam,0.9999926686286926,,0.999994158744812,0.9999969601631165
bbj,0.9999914169311523,,0.9999896287918091,0.999987006187439
ewe,0.9999936819076538,,0.9999958872795105,0.999992847442627
fon,0.9999922513961792,,0.9999951720237732,0.9999937415122986
hau,0.9999873638153076,,0.9999945163726807,0.9999896287918091
ibo,0.9999922513961792,,0.9999948740005493,0.9999972581863403
kin,0.9999955892562866,,0.9999967813491821,0.9999985098838806
lug,0.9999967217445374,,0.9999948143959045,0.9999978542327881
luo,0.9999967217445374,,0.9999943971633911,0.999994158744812
mos,0.9999968409538269,,0.999992847442627,0.9999933838844299
nya,0.9999948143959045,,0.9999958872795105,0.9999969601631165
pcm,0.9999936819076538,,0.9999901652336121,0.9999954700469971
sna,0.9999975562095642,,0.9999961853027344,0.9999964237213135
swa,0.999962329864502,,0.9999900460243225,0.9999929070472717
tsn,0.999993085861206,,0.9999803304672241,0.9999970197677612
twi,0.9999943971633911,,0.9999961256980896,0.9999969601631165
wol,0.9999954700469971,,0.999996542930603,0.9999957084655762
xho,0.9999926686286926,,0.9999963641166687,0.9999952912330627
yor,0.9999854564666748,,0.9999955892562866,0.9999927878379822
zul,0.9999911785125732,,0.9999956488609314,0.9999963641166687
