,LOC,DATE,ORG,PER,Mean
kin,0.9999953508377075,0.9999964237213135,0.9999974966049194,0.9999798536300659,0.9999957864101117
nya,0.9999943971633911,0.9999960660934448,0.9999971389770508,0.9999829530715942,0.9999953707059225
lug,0.9999969601631165,0.9999939799308777,0.9999950528144836,0.9999822974205017,0.9999948296791468
sna,0.9999930262565613,0.9999946355819702,0.9999978542327881,0.9999746680259705,0.9999943834084731
tsn,0.9999957084655762,0.9999938011169434,0.9999950528144836,0.9999813437461853,0.9999943345020978
luo,0.9999939799308777,0.9999935626983643,0.9999938607215881,0.9999803304672241,0.9999932830150311
xho,0.9999920129776001,0.9999936819076538,0.9999962449073792,0.9999715685844421,0.9999931179560148
zul,0.9999920725822449,0.9999886751174927,0.9999961853027344,0.9999815821647644,0.9999918983532832
wol,0.9999861121177673,0.9999923706054688,0.9999932646751404,0.999969482421875,0.999989770925962
twi,0.9999874830245972,0.9999830722808838,0.9999921321868896,0.9999709129333496,0.9999869221296066
ewe,0.9999864101409912,0.9999868869781494,0.9999915957450867,0.9999516606330872,0.9999868885064737
swa,0.9999908208847046,0.9999830722808838,0.9999862313270569,0.9999796152114868,0.999986435358341
hau,0.9999890327453613,0.9999765753746033,0.9999929666519165,0.9999829530715942,0.9999860670322027
pcm,0.9999897480010986,0.9999849796295166,0.999983549118042,0.9999832510948181,0.9999859829743704
bbj,0.9999809265136719,0.9999864101409912,0.9999871850013733,0.9999735951423645,0.9999844080362564
ibo,0.9999817609786987,0.999987006187439,0.9999848008155823,0.9999693632125854,0.9999839396048815
mos,0.9999851584434509,0.9999779462814331,0.9999907612800598,0.9999654293060303,0.9999838838210473
yor,0.9999836087226868,0.9999774098396301,0.9999880790710449,0.9999735951423645,0.9999826695674505
fon,0.9999758005142212,0.9999687671661377,0.9999841451644897,0.9999623894691467,0.9999757049939572
bam,0.9999687671661377,0.9999792575836182,0.9999721050262451,0.9999648332595825,0.9999730480022919
