,PER,LOC,DATE,ORG
bam,,,,0.9565703272819519
bbj,,0.9171964526176453,,0.9622986912727356
ewe,0.9688352942466736,,,0.9635665416717529
fon,0.9632403254508972,,,
hau,0.9574230313301086,,,0.9600633978843689
ibo,,0.95949786901474,,0.966753363609314
kin,,,,0.9529617428779602
lug,0.9748620986938477,,,0.974274218082428
luo,0.9601853489875793,,,0.9579673409461975
mos,0.9588191509246826,,,0.9658045172691345
nya,,,,0.9673539400100708
pcm,0.9603707194328308,0.9734655618667603,,
sna,0.9614303112030029,0.9658127427101135,,
swa,0.9694390892982483,,,
tsn,,0.9684844017028809,,0.9671106338500977
twi,0.9665496945381165,,,
wol,,,,0.966568112373352
xho,0.9415149092674255,0.9589942097663879,,
yor,,0.9368456602096558,,0.9644407033920288
zul,,0.9509559869766235,,
