,LOC,DATE,ORG,PER,Mean
sna,0.9882584810256958,,0.9858695864677429,0.9586049914360046,0.9862351296017471
hau,0.9808379411697388,,0.9830130934715271,0.9660722613334656,0.9814637720006184
kin,0.9824432730674744,,0.9812984466552734,0.9675897359848022,0.9814549047970077
nya,0.9820874333381653,,0.98164963722229,0.9673210382461548,0.9814448217743809
xho,0.979163646697998,,0.9852104783058167,0.9520674347877502,0.9813097917917862
zul,0.9767820239067078,,0.9855859875679016,0.9679304957389832,0.9807979811742468
twi,0.9810503125190735,,0.9811897873878479,0.9674009680747986,0.9807204650443735
lug,0.9748291373252869,,0.9855400323867798,0.9658875465393066,0.979768166264284
ibo,0.9856720566749573,,0.9712364673614502,0.9623759388923645,0.9779859613446356
mos,0.9785777926445007,,0.9769396185874939,0.9571835398674011,0.9771594289437081
bam,0.9842870831489563,,0.9673870205879211,0.9592892527580261,0.9753550771370675
wol,0.9752962589263916,,0.9748457670211792,0.9620046019554138,0.9746904378955804
fon,0.9769946932792664,,0.9739184975624084,0.9481201171875,0.9746603873169538
luo,0.9760366082191467,,0.9668573141098022,0.9608975052833557,0.9711396954591992
tsn,0.9699442386627197,,0.9694516658782959,0.9603711366653442,0.9694262974470564
swa,0.9721213579177856,,0.9666410684585571,0.9662967324256897,0.9692913739426622
ewe,0.962236762046814,,0.9740438461303711,0.9596127271652222,0.9678919280616982
bbj,0.9615301489830017,,0.9676679968833923,0.9551309943199158,0.9643233036531985
yor,0.9558821320533752,,0.9595964550971985,0.9537389278411865,0.9576227780684684
pcm,0.9466895461082458,,0.945704996585846,0.9569389820098877,0.9465101367061578
