,LOC,DATE,ORG,PER,Mean
kin,0.9920324683189392,0.9805648326873779,0.9892687797546387,0.9648642539978027,0.9868489986930797
zul,0.9822428226470947,0.9862047433853149,0.9919784069061279,0.9681680798530579,0.9864431561208239
xho,0.983823835849762,0.9893405437469482,0.9877259731292725,0.9595222473144531,0.9864253880930882
lug,0.9887502193450928,0.9817087650299072,0.9899035692214966,0.9633528590202332,0.9863280147508858
luo,0.9849371314048767,0.982998251914978,0.9801622033119202,0.9652504920959473,0.9823570641037686
nya,0.9784513711929321,0.9806076288223267,0.9872130751609802,0.9717755317687988,0.981888433687048
hau,0.9798243045806885,0.9826529026031494,0.9796082377433777,0.9626012444496155,0.980340365880455
ibo,0.9780439138412476,0.9843229651451111,0.978980302810669,0.9624013304710388,0.9800951835376764
sna,0.9805612564086914,0.9706472754478455,0.9874756336212158,0.9622349143028259,0.9792216537045497
twi,0.980636477470398,0.9695270657539368,0.985392689704895,0.9629558324813843,0.9782135891758539
swa,0.9793267250061035,0.9761909246444702,0.9771966934204102,0.9659318327903748,0.9773432199471916
tsn,0.974206805229187,0.9863693714141846,0.9715729355812073,0.9596928954124451,0.9770361718788646
wol,0.9810705184936523,0.9709368944168091,0.9770051836967468,0.9694992303848267,0.9762034478530385
mos,0.9720735549926758,0.9690341353416443,0.9863651394844055,0.9622073173522949,0.975557277405184
bam,0.9762505292892456,0.977384626865387,0.9672937393188477,0.9539211988449097,0.9732562638575735
ewe,0.9746636152267456,0.9616925716400146,0.9840397238731384,0.9572966694831848,0.9731482715388529
pcm,0.9756562113761902,0.9496731162071228,0.9676242470741272,0.9604825377464294,0.9642426558569366
yor,0.9521236419677734,0.9681057929992676,0.9702593088150024,0.9503626823425293,0.9632387270335279
bbj,0.9499925971031189,0.9656651020050049,0.9734433889389038,0.9537272453308105,0.9628512165904825
fon,0.9654146432876587,0.930879533290863,0.9729663729667664,0.9493628144264221,0.9562818034022462
