,LOC,DATE,ORG,PER,Mean
xho,0.9999510645866394,0.9999508261680603,0.9999659657478333,0.9998805522918701,0.9999544737385768
hau,0.9999663829803467,0.9999387860298157,0.9999400973320007,0.9999111294746399,0.9999476908858306
zul,0.9999269247055054,0.9999390840530396,0.9999775886535645,0.9999083280563354,0.9999470905540815
lug,0.9999416470527649,0.9999294281005859,0.9999531507492065,0.9999228715896606,0.9999410451627245
sna,0.9999607801437378,0.9998793005943298,0.9999743700027466,0.9998974800109863,0.9999373527913312
nya,0.9999661445617676,0.9998798966407776,0.9999527335166931,0.9999313354492188,0.9999328937405855
kin,0.9999486804008484,0.9998762607574463,0.9999512434005737,0.9999021291732788,0.9999249386631586
wol,0.9999151825904846,0.9999140501022339,0.9999221563339233,0.9998795986175537,0.9999163937724493
luo,0.9999374151229858,0.9999386072158813,0.9998716115951538,0.9998869895935059,0.9999153115390952
ibo,0.9999310970306396,0.9999231696128845,0.9998908042907715,0.9999070763587952,0.9999148678156285
swa,0.9999401569366455,0.9998942017555237,0.999906063079834,0.9998817443847656,0.999912851776173
tsn,0.9998887181282043,0.9999493956565857,0.9998945593833923,0.9999054074287415,0.9999107835339565
bam,0.9998961687088013,0.9999090433120728,0.9999104142189026,0.9998515844345093,0.9999041572894926
mos,0.9998832941055298,0.999881386756897,0.9999125003814697,0.9999033212661743,0.9998926080130284
twi,0.9999127984046936,0.9998252391815186,0.9999364614486694,0.9999309778213501,0.9998922737595303
ewe,0.9999101758003235,0.9998241066932678,0.999875545501709,0.9998695254325867,0.9998699344840705
bbj,0.9998928308486938,0.9998041987419128,0.9998798370361328,0.9999019503593445,0.9998597985778759
pcm,0.9998664855957031,0.9998154640197754,0.999835193157196,0.9998739361763,0.9998397316808015
yor,0.9998376965522766,0.9998182058334351,0.9998620748519897,0.9998098015785217,0.9998387468406578
fon,0.9998902082443237,0.9996166825294495,0.9999158382415771,0.9998471140861511,0.9998083515884051
