,LOC,DATE,ORG,PER,Mean
lug,0.9999982118606567,0.9999800324440002,0.9999977946281433,0.9999989867210388,0.9999937564134598
xho,0.9999938011169434,0.9999879598617554,0.9999942183494568,0.9999955892562866,0.9999928921461105
ibo,0.9999957084655762,0.9999824166297913,0.9999943971633911,0.9999966025352478,0.9999922811985016
yor,0.9999949336051941,0.9999847412109375,0.9999926686286926,0.9999966621398926,0.9999922513961792
nya,0.9999969601631165,0.9999796152114868,0.9999942779541016,0.9999977350234985,0.9999921470880508
fon,0.9999943375587463,0.9999855756759644,0.9999910593032837,0.9999949932098389,0.9999914914369583
bam,0.9999940991401672,0.9999833106994629,0.9999923706054688,0.9999953508377075,0.9999912828207016
zul,0.9999951124191284,0.9999799728393555,0.9999943971633911,0.9999954104423523,0.9999912232160568
sna,0.9999964237213135,0.9999779462814331,0.9999927282333374,0.9999977350234985,0.9999912083148956
tsn,0.9999958276748657,0.9999812841415405,0.9999886751174927,0.9999982714653015,0.9999910145998001
bbj,0.9999914765357971,0.9999861717224121,0.9999932050704956,0.9999927282333374,0.9999908953905106
kin,0.9999966621398926,0.9999727606773376,0.9999949336051941,0.9999974966049194,0.9999904632568359
luo,0.9999951124191284,0.9999829530715942,0.9999872446060181,0.999996542930603,0.9999904632568359
wol,0.9999955892562866,0.9999804496765137,0.9999893307685852,0.9999963045120239,0.9999904185533524
mos,0.9999942779541016,0.9999785423278809,0.9999914765357971,0.9999956488609314,0.9999899864196777
hau,0.9999952912330627,0.9999794960021973,0.9999859929084778,0.999997079372406,0.999989464879036
ewe,0.9999954700469971,0.999971330165863,0.9999927878379822,0.9999924898147583,0.9999880194664001
twi,0.9999938607215881,0.9999693632125854,0.9999916553497314,0.9999964237213135,0.9999878257513046
swa,0.999990701675415,0.9999570250511169,0.9999807476997375,0.9999933838844299,0.9999804645776749
pcm,0.9999882578849792,0.9999395608901978,0.999971866607666,0.9999908208847046,0.9999726265668869
