,LOC,DATE,ORG,PER,Mean
sna,0.9990254044532776,0.9991119503974915,0.9992979764938354,0.9993542432785034,0.999197393655777
wol,0.998757004737854,0.9993869662284851,0.9984816908836365,0.9988526701927185,0.9988695830106735
nya,0.9987896084785461,0.9987562894821167,0.9986992478370667,0.9990411400794983,0.998821571469307
zul,0.9985435009002686,0.9983768463134766,0.9991223812103271,0.998565673828125,0.9986521005630493
kin,0.9990087151527405,0.9981023073196411,0.998368501663208,0.9987495541572571,0.9985572695732117
mos,0.9984595775604248,0.998298168182373,0.9984602928161621,0.9989885091781616,0.9985516369342804
bbj,0.9983240365982056,0.9982492923736572,0.9989417791366577,0.9986693263053894,0.9985461086034775
xho,0.998866081237793,0.998248815536499,0.9987196922302246,0.9982966184616089,0.9985328018665314
yor,0.9985353350639343,0.9989747405052185,0.9978374242782593,0.9985626935958862,0.9984775483608246
ibo,0.9983933568000793,0.9990374445915222,0.9977655410766602,0.9987007975578308,0.9984742850065231
lug,0.9973577260971069,0.9973369836807251,0.9992016553878784,0.9997491240501404,0.9984113723039627
luo,0.9984797239303589,0.9989275336265564,0.9976268410682678,0.9986029267311096,0.9984092563390732
twi,0.9975965619087219,0.9983036518096924,0.9987842440605164,0.9981939196586609,0.9982195943593979
tsn,0.9977174401283264,0.9986164569854736,0.9966068863868713,0.998949408531189,0.9979725480079651
ewe,0.998454213142395,0.9970256090164185,0.9984602928161621,0.9975646734237671,0.9978761970996857
bam,0.9975481629371643,0.9981333017349243,0.9971839189529419,0.9981860518455505,0.9977628588676453
fon,0.9971381425857544,0.9969600439071655,0.9966248869895935,0.9971789717674255,0.9969755113124847
hau,0.994469165802002,0.993219256401062,0.9946420788764954,0.9975769519805908,0.9949768632650375
pcm,0.9950292110443115,0.986208438873291,0.9923169016838074,0.9939656257629395,0.9918800443410873
swa,0.9886746406555176,0.9840158224105835,0.9929128885269165,0.993389368057251,0.9897481799125671
