,LOC,ORG,PER,DATE
bam,0.9566219449043274,0.9594151973724365,0.9724315404891968,0.9675185680389404
bbj,0.9239941835403442,0.9771719574928284,0.9745843410491943,0.9576104283332825
ewe,0.967269241809845,0.9844160079956055,0.9731132388114929,0.9542950987815857
fon,0.9401654005050659,0.9824818968772888,0.9772951602935791,0.9596854448318481
hau,0.9377297759056091,0.9744847416877747,0.9722628593444824,0.940177321434021
ibo,0.9545300006866455,0.9825023412704468,0.9769450426101685,0.9815655946731567
kin,0.9726132154464722,0.9875479340553284,0.975320041179657,0.9688428044319153
lug,0.9731665253639221,0.9722076058387756,0.9683616757392883,0.9685230851173401
luo,0.9673040509223938,0.9810754060745239,0.9776476621627808,0.9772091507911682
mos,0.9462428689002991,0.9822094440460205,0.9773849248886108,0.9514948129653931
nya,0.943549633026123,0.9857372045516968,0.985469400882721,0.9650841951370239
pcm,0.9721587896347046,0.9690256714820862,0.9849126935005188,0.9193245768547058
sna,0.9464188814163208,0.9772011041641235,0.9779421091079712,0.970950186252594
swa,0.980289101600647,0.966276228427887,0.9826109409332275,0.9225653409957886
tsn,0.965249240398407,0.9733624458312988,0.9822375774383545,0.9729010462760925
twi,0.9721815586090088,0.9901523590087891,0.9826869964599609,0.9703481197357178
wol,0.9461355805397034,0.9759925007820129,0.9778814315795898,0.971822202205658
xho,0.9459741115570068,0.9740433096885681,0.9721928834915161,0.9703959822654724
yor,0.9310920834541321,0.9800944924354553,0.969703733921051,0.964833676815033
zul,0.9604294896125793,0.9814532399177551,0.9740782380104065,0.9678633213043213
