,LOC,PER,ORG,DATE,Mean
twi,0.9524093270301819,0.9740572571754456,0.9808698892593384,,0.9691121578216553
ewe,0.9574545621871948,0.9618250131607056,0.9752932786941528,,0.9648576180140177
tsn,0.9461513161659241,0.9759821891784668,0.9684591889381409,,0.9635308980941772
zul,0.9497732520103455,0.9642547369003296,0.9714985489845276,,0.9618421792984009
sna,0.9499461054801941,0.9687157869338989,0.9664682745933533,,0.9617100556691488
nya,0.9425705075263977,0.9739681482315063,0.9644291400909424,,0.9603225986162821
ibo,0.9339361190795898,0.9672524929046631,0.9744088053703308,,0.958532472451528
mos,0.9335834980010986,0.9691581130027771,0.9713767766952515,,0.9580394625663757
lug,0.955087423324585,0.9618815779685974,0.954287588596344,,0.9570855299631754
fon,0.9317549467086792,0.9655693769454956,0.9727956652641296,,0.9567066629727682
wol,0.9412157535552979,0.9683502912521362,0.9584483504295349,,0.956004798412323
pcm,0.9496802091598511,0.9775148034095764,0.9386993050575256,,0.955298105875651
kin,0.946643054485321,0.9660292863845825,0.9496706128120422,,0.9541143178939819
luo,0.9511241316795349,0.966680109500885,0.9441434741020203,,0.9539825717608134
xho,0.9410056471824646,0.9520919919013977,0.9656009674072266,,0.9528995354970297
bbj,0.9111414551734924,0.9692671298980713,0.9685659408569336,,0.9496581753094991
bam,0.9468504786491394,0.9574451446533203,0.940895140171051,,0.9483969211578369
swa,0.9418932199478149,0.9673810601234436,0.9303461313247681,,0.9465401371320089
hau,0.912834644317627,0.9623357057571411,0.9605434536933899,,0.945237934589386
yor,0.9019949436187744,0.9554169774055481,0.9517273902893066,,0.9363797704378763
