,LOC,PER,ORG,DATE,Mean
twi,0.946198046207428,0.9687439203262329,0.9832739233970642,0.9604785442352295,0.9646736085414886
kin,0.9357045292854309,0.9622315168380737,0.9852952361106873,0.9735790491104126,0.9642025828361511
tsn,0.9386761784553528,0.9701284170150757,0.971258282661438,0.9672220349311829,0.9618212282657623
zul,0.9364904165267944,0.9622009992599487,0.9804264307022095,0.9677655100822449,0.9617208391427994
lug,0.9552546739578247,0.9487115144729614,0.9593011140823364,0.9807761907577515,0.9610108733177185
luo,0.9421869516372681,0.9529603123664856,0.9752443432807922,0.9663715958595276,0.9591908007860184
ibo,0.9166973829269409,0.96214359998703,0.978488564491272,0.9741063714027405,0.9578589797019958
nya,0.9205030202865601,0.9685110449790955,0.9785933494567871,0.9636669158935547,0.9578185826539993
sna,0.927371084690094,0.9593490362167358,0.9680172204971313,0.9664390683174133,0.9552941024303436
wol,0.9112427234649658,0.9682296514511108,0.9693516492843628,0.9710760712623596,0.9549750238656998
ewe,0.9382606148719788,0.9479177594184875,0.98077791929245,0.946592390537262,0.9533871710300446
xho,0.9217339158058167,0.9538993239402771,0.9712207317352295,0.9649381041526794,0.9529480189085007
fon,0.9191778898239136,0.9662134647369385,0.9718650579452515,0.9431551098823547,0.9501028805971146
mos,0.9247646927833557,0.9674053192138672,0.9694916605949402,0.9250723123550415,0.9466834962368011
bbj,0.8997369408607483,0.9658761024475098,0.9690728187561035,0.9439990520477295,0.9446712285280228
bam,0.9214832186698914,0.9506149888038635,0.9474263191223145,0.9550125002861023,0.9436342567205429
yor,0.904887318611145,0.9481386542320251,0.9558670520782471,0.9579845070838928,0.9417193830013275
hau,0.8833589553833008,0.9494433999061584,0.9605392813682556,0.949650764465332,0.9357481002807617
swa,0.9300390481948853,0.964652955532074,0.9333266019821167,0.9051154851913452,0.9332835227251053
pcm,0.9297767281532288,0.9646514654159546,0.9433750510215759,0.8849833607673645,0.930696651339531
