,LOC,PER,ORG,DATE,Mean
twi,0.9613214135169983,0.9762322902679443,0.9809001088142395,0.9704474806785583,0.9722253233194351
kin,0.9510699510574341,0.9707750082015991,0.9816467761993408,0.979016900062561,0.9706271588802338
tsn,0.9524897933006287,0.9764593839645386,0.9683212637901306,0.9745054841041565,0.9679439812898636
zul,0.9519938230514526,0.9685955047607422,0.9739087224006653,0.9729109406471252,0.9668522477149963
luo,0.9554458260536194,0.9652345180511475,0.9688241481781006,0.9733843207359314,0.9657222032546997
lug,0.9634327292442322,0.9547728300094604,0.9580190777778625,0.9857788681983948,0.9655008763074875
ibo,0.9344514608383179,0.9696429371833801,0.9745256900787354,0.9827081561088562,0.9653320610523224
sna,0.9479584693908691,0.9689974784851074,0.9654462337493896,0.9746471643447876,0.9642623364925385
fon,0.9400705695152283,0.9748755097389221,0.9734318852424622,0.9613757729530334,0.9624384343624115
nya,0.9374518990516663,0.9750543832778931,0.9745389819145203,0.9572480320930481,0.9610733240842819
wol,0.9314699769020081,0.9727463722229004,0.9618741273880005,0.9773640632629395,0.9608636349439621
ewe,0.9530547261238098,0.9595523476600647,0.9739423394203186,0.9524526000022888,0.9597505033016205
xho,0.9375046491622925,0.9610918760299683,0.9694371223449707,0.9709652066230774,0.9597497135400772
mos,0.939770519733429,0.9742675423622131,0.9732800126075745,0.9442853927612305,0.9579008668661118
bbj,0.9206564426422119,0.9748728275299072,0.9688501358032227,0.9587157964706421,0.955773800611496
bam,0.9423688650131226,0.9610021114349365,0.9494984149932861,0.9662132859230042,0.9547706693410873
yor,0.9042150378227234,0.9576074481010437,0.9590849876403809,0.9671096205711365,0.9470042735338211
pcm,0.9491110444068909,0.9738054275512695,0.9365298748016357,0.9079132676124573,0.9418399035930634
swa,0.9446661472320557,0.9710787534713745,0.9324308037757874,0.9153872132301331,0.9408907294273376
hau,0.908478856086731,0.9607731103897095,0.9590703248977661,0.9267423152923584,0.9387661516666412
