layer,model,rank_type,language,pearson
2,mbert,top5,sna,0.999959226375644
2,mbert,top5,lug,0.9999545187923058
2,mbert,top5,nya,0.9999500575104528
2,mbert,top5,xho,0.999947887270946
2,mbert,top5,hau,0.9999459736904959
2,mbert,worst5,pcm,0.9998480524210877
2,mbert,worst5,yor,0.999857155813478
2,mbert,worst5,bbj,0.9998647841837505
2,mbert,worst5,fon,0.9998764807943161
2,mbert,worst5,ewe,0.9998881083940754
3,mbert,top5,lug,0.999983243102669
3,mbert,top5,sna,0.999982265293994
3,mbert,top5,nya,0.9999818207194393
3,mbert,top5,xho,0.9999810298396155
3,mbert,top5,kin,0.999980129318643
3,mbert,worst5,pcm,0.9999513961676979
3,mbert,worst5,yor,0.9999564015610458
3,mbert,worst5,bbj,0.9999566467901225
3,mbert,worst5,fon,0.9999637227879835
3,mbert,worst5,ewe,0.9999643992427449
10,mbert,top5,nya,0.9830348654582365
10,mbert,top5,kin,0.982893293584898
10,mbert,top5,lug,0.9820567368760945
10,mbert,top5,sna,0.9819383629833907
10,mbert,top5,twi,0.9798892612417274
10,mbert,worst5,pcm,0.9583808934257723
10,mbert,worst5,bbj,0.9612457327585718
10,mbert,worst5,fon,0.9617610204991285
10,mbert,worst5,yor,0.9669663418747272
10,mbert,worst5,ewe,0.9674413508380015
12,mbert,top5,nya,0.9746066778197724
12,mbert,top5,kin,0.9745719935130538
12,mbert,top5,sna,0.9730750709671021
12,mbert,top5,lug,0.9707425617615054
12,mbert,top5,twi,0.9683171441835249
12,mbert,worst5,bbj,0.9172158806281399
12,mbert,worst5,fon,0.9224636664379686
12,mbert,worst5,pcm,0.9279662496489987
12,mbert,worst5,yor,0.9470837252941313
12,mbert,worst5,ewe,0.9494451977294359
