,LOC,DATE,ORG,PER
bam,0.9442676305770874,0.969086766242981,0.962836503982544,0.8762120604515076
bbj,0.9260043501853943,0.9644440412521362,0.9769816398620605,0.8975232839584351
ewe,0.9563645124435425,0.9632883071899414,0.9796257615089417,0.9050537943840027
fon,0.9306303262710571,0.9609197378158569,0.9787961840629578,0.8988751173019409
hau,0.9218515157699585,0.9524145126342773,0.9732540845870972,0.8943969011306763
ibo,0.9448757171630859,0.9873201251029968,0.9850821495056152,0.8952067494392395
kin,0.9648189544677734,0.9832141995429993,0.9854992628097534,0.8800333738327026
lug,0.972441554069519,0.9673869013786316,0.9570443034172058,0.8914815783500671
luo,0.9666796326637268,0.9816707372665405,0.9773539304733276,0.8925290107727051
mos,0.9445270299911499,0.9552029371261597,0.9808405637741089,0.8972692489624023
nya,0.9568243622779846,0.9790971279144287,0.9842329621315002,0.891140878200531
pcm,0.9601563811302185,0.9182397723197937,0.9549866318702698,0.8870621919631958
sna,0.9458162188529968,0.987276017665863,0.9848534464836121,0.8917712569236755
swa,0.9662706851959229,0.9240115880966187,0.9634583592414856,0.8866918683052063
tsn,0.953345000743866,0.9844453930854797,0.9750922918319702,0.8957743644714355
twi,0.9664392471313477,0.979589581489563,0.9890953898429871,0.8958007097244263
wol,0.937911331653595,0.9810754060745239,0.9708921909332275,0.8864375948905945
xho,0.9399703145027161,0.98506760597229,0.9753080606460571,0.896855354309082
yor,0.9299907684326172,0.9728870391845703,0.9831286072731018,0.8853476643562317
zul,0.9515554904937744,0.9820619821548462,0.9838621616363525,0.8932545781135559
