layer,model,rank_type,language,pearson
2,xlmr,top5,nya,0.999997644767944
2,xlmr,top5,kin,0.9999975472346174
2,xlmr,top5,lug,0.999996977127622
2,xlmr,top5,luo,0.9999960725848359
2,xlmr,top5,wol,0.999996036795208
2,xlmr,worst5,bam,0.9999813745125409
2,xlmr,worst5,fon,0.9999820026005134
2,xlmr,worst5,yor,0.9999866004981057
2,xlmr,worst5,hau,0.9999868177872353
2,xlmr,worst5,bbj,0.9999884226295797
3,xlmr,top5,lug,0.9999980360690592
3,xlmr,top5,sna,0.9999974774503928
3,xlmr,top5,nya,0.9999972462353072
3,xlmr,top5,kin,0.9999971899410609
3,xlmr,top5,xho,0.9999969260586578
3,xlmr,worst5,pcm,0.9999818266532372
3,xlmr,worst5,fon,0.9999885232774023
3,xlmr,worst5,swa,0.9999887183381879
3,xlmr,worst5,yor,0.9999911228026336
3,xlmr,worst5,bbj,0.9999915664114885
10,xlmr,top5,ibo,0.9999958621008811
10,xlmr,top5,sna,0.9999950484571126
10,xlmr,top5,twi,0.9999947527918588
10,xlmr,top5,ewe,0.9999944899831459
10,xlmr,top5,lug,0.9999941676580348
10,xlmr,worst5,pcm,0.9999631593902875
10,xlmr,worst5,bbj,0.9999857202016861
10,xlmr,worst5,wol,0.9999862486520581
10,xlmr,worst5,mos,0.9999863727198077
10,xlmr,worst5,tsn,0.9999870413893431
12,xlmr,top5,hau,0.997694312988393
12,xlmr,top5,ewe,0.9976228220310468
12,xlmr,top5,bam,0.9971681879709733
12,xlmr,top5,sna,0.9965250705260749
12,xlmr,top5,swa,0.9965201577227061
12,xlmr,worst5,fon,0.9925593840168094
12,xlmr,worst5,xho,0.9930846297967989
12,xlmr,worst5,zul,0.9934369971393293
12,xlmr,worst5,ibo,0.9948965413077082
12,xlmr,worst5,bbj,0.9949012726959818
