,DATE,PER,ORG,LOC
bam,0.9737706184387207,0.975812554359436,0.9713257551193237,0.9658719301223755
bbj,0.9644477367401123,0.9796181917190552,0.9800975918769836,0.9385578036308289
ewe,0.9630320072174072,0.9877500534057617,0.9877080321311951,0.9737310409545898
fon,0.9648976922035217,0.9835960268974304,0.9833243489265442,0.9530448317527771
hau,0.9531080722808838,0.9838811755180359,0.9804843664169312,0.9530720114707947
ibo,0.9839963912963867,0.9808955788612366,0.9878643155097961,0.960281252861023
kin,0.9731457829475403,0.9819823503494263,0.9901570081710815,0.9828366041183472
lug,0.9655253887176514,0.9943716526031494,0.9751038551330566,0.9805448055267334
luo,0.9801868200302124,0.9837073683738708,0.9849939346313477,0.9767332673072815
mos,0.9600593447685242,0.9836958050727844,0.9847530126571655,0.9615238308906555
nya,0.9715718626976013,0.9864820837974548,0.9883570075035095,0.9726231098175049
pcm,0.9396058917045593,0.9906337857246399,0.9824658036231995,0.9781476259231567
sna,0.9768581390380859,0.9872812628746033,0.9878157377243042,0.9580307602882385
swa,0.9425227642059326,0.9890369176864624,0.9744468927383423,0.9847055673599243
tsn,0.9795233011245728,0.988627016544342,0.9818504452705383,0.971127450466156
twi,0.9750025272369385,0.9853865504264832,0.991576075553894,0.9784707427024841
wol,0.9756340384483337,0.980517566204071,0.9814755320549011,0.9616342782974243
xho,0.9750833511352539,0.9809233546257019,0.9790107011795044,0.9580032229423523
yor,0.971886157989502,0.974816083908081,0.9826551675796509,0.944144070148468
zul,0.9731112718582153,0.982364296913147,0.9854047894477844,0.9697122573852539
