,DATE,LOC,PER,ORG
bam,,0.9822087287902832,0.9913107752799988,0.990727424621582
bbj,,0.9845288991928101,0.9906991720199585,0.9913157224655151
ewe,,0.9885128736495972,0.9923416972160339,0.9927903413772583
fon,,0.9812509417533875,0.989739179611206,0.9899861812591553
hau,,0.9787368774414062,0.9903919696807861,0.9891467690467834
ibo,,0.9852944016456604,0.9934699535369873,0.993482232093811
kin,,0.9795117974281311,0.9933438301086426,0.9904706478118896
lug,,0.9876970648765564,0.9964733719825745,0.9983131289482117
luo,,0.9862103462219238,0.9922881722450256,0.9941329956054688
mos,,0.987859308719635,0.9924675226211548,0.9928008317947388
nya,,0.9737746119499207,0.9870485663414001,0.99283367395401
pcm,,0.987052321434021,0.9935214519500732,0.9907339811325073
sna,,0.9814583659172058,0.9894581437110901,0.9931294918060303
swa,,0.9779637455940247,0.9870335459709167,0.9917362928390503
tsn,,0.9787663817405701,0.992495059967041,0.99420565366745
twi,,0.9878759980201721,0.9942741394042969,0.9918153285980225
wol,,0.9873722195625305,0.9916695356369019,0.9919315576553345
xho,,0.9813979864120483,0.9881867170333862,0.9922603368759155
yor,,0.9742893576622009,0.9875051379203796,0.9810823202133179
zul,,0.967181921005249,0.9871389865875244,0.9912156462669373
