,PER,LOC,ORG,DATE,Mean
nya,0.9988188743591309,0.9981727004051208,0.9984001517295837,,0.9984639088312784
mos,0.9985859990119934,,0.9980815052986145,,0.998333752155304
kin,0.9984652400016785,0.9978815317153931,0.9984638094902039,,0.9982701937357584
twi,0.9986299276351929,0.9976794123649597,0.9982979893684387,,0.9982024431228638
sna,0.998516857624054,0.9976178407669067,0.9982379078865051,,0.9981242020924886
wol,0.9987914562225342,0.9972913861274719,0.9977442026138306,,0.9979423483212789
ewe,0.998191237449646,,0.997669517993927,,0.9979303777217865
tsn,,0.9972628951072693,0.9984464645385742,,0.9978546798229218
luo,0.9980472922325134,,0.9974610209465027,,0.9977541565895081
pcm,0.9986579418182373,0.9967436790466309,,,0.9977008104324341
lug,0.9983927607536316,,0.9966340065002441,,0.9975133836269379
ibo,,0.9967679381370544,0.9980487823486328,,0.9974083602428436
zul,0.9982221126556396,0.9965780377388,,,0.9974000751972198
fon,0.9981244802474976,0.9964148998260498,0.9973665475845337,,0.997301975886027
xho,0.997654378414154,0.9966399073600769,,,0.9971471428871155
hau,0.9980844855308533,0.9947402477264404,0.9969148635864258,,0.9965798656145731
swa,0.9980964064598083,0.9948101043701172,0.9964768886566162,,0.9964611331621805
bam,,0.9971674680709839,0.9955995678901672,,0.9963835179805756
yor,,0.9942538738250732,0.9977970123291016,,0.9960254430770874
bbj,,0.993584156036377,0.9971337914466858,,0.9953589737415314
