layer,model,rank_type,language,pearson
2,xlmr,top5,twi,0.9395372396216221
2,xlmr,top5,luo,0.9390717269594306
2,xlmr,top5,sna,0.9359818001940613
2,xlmr,top5,ibo,0.9342862186310411
2,xlmr,top5,nya,0.9341006255903199
2,xlmr,worst5,pcm,0.9025187303802589
2,xlmr,worst5,hau,0.9040730069031955
2,xlmr,worst5,swa,0.9115430269045636
2,xlmr,worst5,fon,0.9144504513580819
2,xlmr,worst5,bbj,0.9168673406328413
3,xlmr,top5,luo,0.9574881933127181
3,xlmr,top5,sna,0.957187011776462
3,xlmr,top5,twi,0.9568868375716149
3,xlmr,top5,ibo,0.9563046094008072
3,xlmr,top5,xho,0.955695750985918
3,xlmr,worst5,pcm,0.9320824434106516
3,xlmr,worst5,hau,0.9371021249080457
3,xlmr,worst5,swa,0.937629917976286
3,xlmr,worst5,bam,0.9412616966817509
3,xlmr,worst5,fon,0.9442807631377071
10,xlmr,top5,sna,0.9646197746019403
10,xlmr,top5,twi,0.9646136877053096
10,xlmr,top5,nya,0.9637977283545058
10,xlmr,top5,luo,0.9635093943191452
10,xlmr,top5,zul,0.9622154308208882
10,xlmr,worst5,pcm,0.9391530690705164
10,xlmr,worst5,hau,0.940366322360481
10,xlmr,worst5,swa,0.944205856659881
10,xlmr,worst5,bbj,0.9473578053254254
10,xlmr,worst5,yor,0.9498992682042092
12,xlmr,top5,sna,0.997167360691551
12,xlmr,top5,nya,0.9970585662313516
12,xlmr,top5,luo,0.9970459513491663
12,xlmr,top5,kin,0.9966598638136073
12,xlmr,top5,zul,0.9966028331498483
12,xlmr,worst5,hau,0.994536846401977
12,xlmr,worst5,bbj,0.9946699039281183
12,xlmr,worst5,fon,0.9948416263615909
12,xlmr,worst5,pcm,0.9949523177025561
12,xlmr,worst5,yor,0.9952132016872317
