,PER,LOC,DATE,ORG,Mean
kin,0.9908297061920166,0.9985495805740356,,0.9989739656448364,0.998575865291059
twi,0.9930461049079895,0.9983471632003784,,0.998999297618866,0.9985413446556777
sna,0.9928520917892456,0.9985083341598511,,0.9986394643783569,0.9984397944062948
zul,0.9910942912101746,0.9984471201896667,,0.9986460208892822,0.998371907742694
ewe,0.9927569031715393,0.9983795285224915,,0.998542070388794,0.998327114386484
nya,0.9921106100082397,0.9980694651603699,,0.9987660646438599,0.9982699409592897
luo,0.991608738899231,0.9986821413040161,,0.9980788230895996,0.9982217694632709
ibo,0.9910633563995361,0.9979767799377441,,0.9987125396728516,0.9981740042567253
mos,0.992352306842804,0.9977443218231201,,0.9987557530403137,0.9981118093710393
tsn,0.9925771355628967,0.9980470538139343,,0.9982930421829224,0.9980389641132206
xho,0.992820680141449,0.9979012608528137,,0.9984188079833984,0.9980348933022469
wol,0.9917097687721252,0.9974686503410339,,0.9985174536705017,0.9978457875549793
yor,0.9918155670166016,0.9971805214881897,,0.998558759689331,0.9977277482394129
swa,0.9932807087898254,0.9976564049720764,,0.9979414939880371,0.9976930532138795
fon,0.9927242994308472,0.9971575736999512,,0.9983999133110046,0.9976602799724787
bam,0.9910694360733032,0.9979894757270813,,0.9974099397659302,0.997544310754165
lug,0.9921413660049438,0.9978869557380676,,0.9968182444572449,0.9972304617986083
bbj,0.9924634099006653,0.9965350031852722,,0.9979657530784607,0.9971381835639477
hau,0.9929253458976746,0.9966880679130554,,0.9974111318588257,0.9969529376830906
pcm,0.9927784204483032,0.9979365468025208,,0.9959344863891602,0.9968380846548826
