,LOC,ORG,DATE,PER
bam,0.9719082713127136,0.9471316337585449,,0.9854053258895874
bbj,0.948818027973175,0.9677389860153198,,0.9746865034103394
ewe,0.9736446738243103,0.9808445572853088,,0.9796743392944336
fon,0.9727915525436401,0.970414400100708,,0.9671501517295837
hau,0.9801778197288513,0.984857976436615,,0.991624116897583
ibo,0.9806396961212158,0.9811261892318726,,0.9895859956741333
kin,0.9860380291938782,0.9908877611160278,,0.9909520745277405
lug,0.9801939129829407,0.9933193922042847,,0.988860547542572
luo,0.9809531569480896,0.9780956506729126,,0.9811133742332458
mos,0.9773576855659485,0.9828064441680908,,0.9852067828178406
nya,0.9830546379089355,0.9899979829788208,,0.9870948195457458
pcm,0.9436867237091064,0.9648853540420532,,0.9737536311149597
sna,0.9892557263374329,0.9902979135513306,,0.9855602979660034
swa,0.9670188426971436,0.9583991765975952,,0.9671995043754578
tsn,0.97742760181427,0.9851146340370178,,0.9849444031715393
twi,0.9770713448524475,0.9860550165176392,,0.9849692583084106
wol,0.9758507609367371,0.9805574417114258,,0.9839033484458923
xho,0.9825522899627686,0.9881037473678589,,0.9723711609840393
yor,0.9482583403587341,0.9636730551719666,,0.9616464972496033
zul,0.9743123650550842,0.9915271997451782,,0.9852093458175659
