,DATE,ORG,LOC,PER
bam,0.999967634677887,0.9999707937240601,0.9999625086784363,0.9999816417694092
bbj,0.9999687075614929,0.9999803304672241,0.999956488609314,0.9999866485595703
ewe,0.9999731779098511,0.9999846816062927,0.9999632835388184,0.9999867081642151
fon,0.9999630451202393,0.9999783635139465,0.9999630451202393,0.9999799728393555
hau,0.9999622702598572,0.9999653100967407,0.9999354481697083,0.9999815821647644
ibo,0.9999870657920837,0.9999915957450867,0.9999721646308899,0.9999826550483704
kin,0.9999794960021973,0.9999852180480957,0.9999899864196777,0.9999799132347107
lug,0.9999710321426392,0.999967634677887,0.9999907612800598,0.9999948143959045
luo,0.9999814033508301,0.9999859929084778,0.9999895095825195,0.9999905824661255
mos,0.9999644756317139,0.9999845623970032,0.9999660849571228,0.9999778270721436
nya,0.999978244304657,0.9999864101409912,0.9999822974205017,0.999988853931427
pcm,0.9999377131462097,0.9999780058860779,0.9999766945838928,0.9999925494194031
sna,0.9999814629554749,0.9999865293502808,0.9999710321426392,0.9999886751174927
swa,0.9999516010284424,0.9999725222587585,0.999992311000824,0.9999850392341614
tsn,0.9999849796295166,0.9999796748161316,0.9999712109565735,0.9999868273735046
twi,0.9999811053276062,0.9999919533729553,0.9999896883964539,0.9999884963035583
wol,0.9999717473983765,0.9999752640724182,0.9999502897262573,0.9999851584434509
xho,0.9999868273735046,0.9999839067459106,0.9999417662620544,0.9999728798866272
yor,0.9999710321426392,0.9999854564666748,0.9999484419822693,0.9999798536300659
zul,0.9999848008155823,0.9999769926071167,0.9999610781669617,0.9999838471412659
