,PER,LOC,DATE,ORG,Mean
kin,0.8854285478591919,0.9039096236228943,0.8813207149505615,0.8983049988746643,0.892240971326828
lug,0.9715198278427124,0.9038535356521606,0.7778353095054626,0.8646112680435181,0.8794549852609634
nya,0.9011464715003967,0.8219004273414612,0.8434221744537354,0.9082455039024353,0.8686786442995071
twi,0.9046980142593384,0.8560778498649597,0.7911786437034607,0.9126996397972107,0.8661635369062424
ibo,0.8770850300788879,0.8043493628501892,0.8956649303436279,0.8755649924278259,0.8631660789251328
luo,0.8801661729812622,0.8661267161369324,0.8382244110107422,0.8558204174041748,0.8600844293832779
sna,0.8945382833480835,0.7419207692146301,0.9023801684379578,0.8855906128883362,0.8561074584722519
tsn,0.8636669516563416,0.7810446619987488,0.8582166433334351,0.8649729490280151,0.8419753015041351
swa,0.8880121111869812,0.8882989287376404,0.7350051403045654,0.8283079266548157,0.8349060267210007
zul,0.8148763179779053,0.7565213441848755,0.8615792989730835,0.9005255103111267,0.8333756178617477
hau,0.8773970603942871,0.6728875637054443,0.8490309715270996,0.8738067746162415,0.8182805925607681
wol,0.8682466149330139,0.6862621903419495,0.8460977077484131,0.86189204454422,0.8156246393918991
xho,0.8456547856330872,0.6204590201377869,0.9070454239845276,0.8628685474395752,0.8090069442987442
bam,0.8689498901367188,0.7503008246421814,0.770451545715332,0.753855288028717,0.7858893871307373
ewe,0.8767977952957153,0.8164151906967163,0.527797281742096,0.8680523037910461,0.7722656428813934
fon,0.8593992590904236,0.6347195506095886,0.7365638017654419,0.8038296699523926,0.7586280703544617
pcm,0.8704361915588379,0.8083649277687073,0.5282896757125854,0.7837104797363281,0.7477003186941147
mos,0.855814516544342,0.7225385308265686,0.5713865160942078,0.8194050788879395,0.7422861605882645
bbj,0.8677334189414978,0.5049468874931335,0.656091034412384,0.7490867376327515,0.6944645196199417
yor,0.7128921747207642,0.49798259139060974,0.6970944404602051,0.7791585326194763,0.6717819347977638
