,ORG,PER,DATE,LOC
bam,0.9145973920822144,0.8100865483283997,0.9405274987220764,0.8925296664237976
bbj,0.9137955904006958,0.8284107446670532,0.8946375846862793,0.7856858372688293
ewe,0.9471819400787354,0.8280621767044067,0.825019121170044,0.9041439294815063
fon,0.9364669322967529,0.8101876378059387,0.9029219746589661,0.8594551086425781
hau,0.9598603248596191,0.8360353708267212,0.9605002999305725,0.8657948970794678
ibo,0.9587613940238953,0.8201456069946289,0.9726192355155945,0.8792176246643066
kin,0.9657548069953918,0.8245569467544556,0.9627601504325867,0.9519796371459961
lug,0.9496591687202454,0.8192026615142822,0.9233012795448303,0.9433317184448242
luo,0.9505816698074341,0.8238204121589661,0.9639484882354736,0.9388689994812012
mos,0.9446681141853333,0.8221828937530518,0.8791815042495728,0.8810389041900635
nya,0.963509202003479,0.8315630555152893,0.9502823948860168,0.9256948232650757
pcm,0.924880862236023,0.8058224320411682,0.8380541801452637,0.9111230373382568
sna,0.9616422653198242,0.8280370831489563,0.9740900993347168,0.8901097178459167
swa,0.932978093624115,0.7932483553886414,0.9215497970581055,0.9423269033432007
tsn,0.9394522309303284,0.8231577277183533,0.9616037011146545,0.8927162289619446
twi,0.9684446454048157,0.8161054849624634,0.9364340901374817,0.9239320755004883
wol,0.9481534957885742,0.8264858722686768,0.9522224068641663,0.8777502179145813
xho,0.9483964443206787,0.8296291828155518,0.9778832793235779,0.8461248874664307
yor,0.9361032247543335,0.7807687520980835,0.9061808586120605,0.7964808344841003
zul,0.9604350328445435,0.8243534564971924,0.9638546705245972,0.8944246172904968
