,ORG,PER,DATE,LOC
bam,0.9998404383659363,0.9998815655708313,0.9998100996017456,0.999882698059082
bbj,0.9997997879981995,0.9998486042022705,0.9997095465660095,0.9997458457946777
ewe,0.9997966885566711,0.9998669624328613,0.9994663000106812,0.9998148083686829
fon,0.9998296499252319,0.9998453259468079,0.9997208714485168,0.9998533725738525
hau,0.9999244213104248,0.9999225735664368,0.9998688101768494,0.9999005198478699
ibo,0.9998396635055542,0.999931275844574,0.9999169707298279,0.9998717308044434
kin,0.9999122023582458,0.9999469518661499,0.9998915195465088,0.9999006390571594
lug,0.9999194145202637,0.9999454021453857,0.9998500943183899,0.9998180270195007
luo,0.9997611045837402,0.999893069267273,0.9998185038566589,0.9998575448989868
mos,0.9998893737792969,0.9999241828918457,0.9997901320457458,0.9999027848243713
nya,0.9997888803482056,0.9999421834945679,0.9998301267623901,0.9998568296432495
pcm,0.9996517300605774,0.9998476505279541,0.999172568321228,0.999808132648468
sna,0.9999537467956543,0.9999245405197144,0.9998840093612671,0.9998120069503784
swa,0.9996706247329712,0.9999048113822937,0.9997114539146423,0.9998779296875
tsn,0.9997212886810303,0.9999176859855652,0.9998205900192261,0.9998176693916321
twi,0.9998890161514282,0.9998868107795715,0.9997472763061523,0.9998711347579956
wol,0.9997476935386658,0.9998982548713684,0.9997820258140564,0.999875009059906
xho,0.9999222159385681,0.9998382925987244,0.9998434782028198,0.99983149766922
yor,0.999855101108551,0.9998173117637634,0.999771773815155,0.9996153116226196
zul,0.9999567866325378,0.9998384714126587,0.9998928904533386,0.9998793601989746
