,LOC,PER,DATE,ORG,Mean
kin,0.9903618693351746,0.9967532157897949,0.9896246194839478,0.9936331510543823,0.9925932139158249
lug,0.9915801882743835,0.9952468872070312,0.9877589344978333,0.9954503178596497,0.9925090819597244
luo,0.9942020177841187,0.9875734448432922,0.9911075234413147,0.9921649098396301,0.9912619739770889
nya,0.9896412491798401,0.9917016625404358,0.9881107807159424,0.9942359924316406,0.9909224212169647
tsn,0.9888665676116943,0.9930141568183899,0.9900575876235962,0.9897875785827637,0.990431472659111
sna,0.9953526854515076,0.9898614287376404,0.9816106557846069,0.9941089749336243,0.9902334362268448
hau,0.9894786477088928,0.9930925369262695,0.9890179634094238,0.9891490340232849,0.9901845455169678
ibo,0.9863997101783752,0.9935402274131775,0.9902380704879761,0.9876699447631836,0.9894619882106781
zul,0.9817904233932495,0.9907536506652832,0.9883081316947937,0.9944653511047363,0.9888293892145157
twi,0.9895082712173462,0.9910803437232971,0.9816900491714478,0.9925007224082947,0.9886948466300964
xho,0.9909229874610901,0.9815828800201416,0.9851780533790588,0.9919249415397644,0.9874022156000137
wol,0.9909808039665222,0.9884766340255737,0.9780818223953247,0.988828182220459,0.9865918606519699
ewe,0.9893122911453247,0.9869078993797302,0.9807397723197937,0.9890176653862,0.9864944070577621
mos,0.9909346103668213,0.9915650486946106,0.9707547426223755,0.990035891532898,0.9858225733041763
bam,0.9836395978927612,0.9910429120063782,0.9818243384361267,0.9738695621490479,0.9825941026210785
swa,0.9863964915275574,0.9805854558944702,0.9808223247528076,0.9744939804077148,0.9805745631456375
pcm,0.9829869270324707,0.988379955291748,0.9619942307472229,0.9805703163146973,0.9784828573465347
fon,0.9840627312660217,0.9803475141525269,0.9608867764472961,0.980956494808197,0.9765633791685104
yor,0.9671043157577515,0.9749066233634949,0.9753364324569702,0.9791239500045776,0.9741178303956985
bbj,0.9548760652542114,0.978135883808136,0.9735503196716309,0.9747732281684875,0.9703338742256165
