,DATE,ORG,LOC,PER,Mean
ibo,0.9707939028739929,0.9502176642417908,0.9289630651473999,0.8201456069946289,0.94661892234505
luo,0.9599625468254089,0.9480453729629517,0.9372935891151428,0.8145300149917603,0.9449558149684559
zul,0.9595252275466919,0.9481949210166931,0.9327673316001892,0.8206380605697632,0.9435514691588166
kin,0.9674886465072632,0.9521211385726929,0.9202578663825989,0.813429594039917,0.943162993177191
sna,0.969871997833252,0.9468077421188354,0.9168562889099121,0.8186232447624207,0.9412421715724004
twi,0.936697781085968,0.9605377912521362,0.9255161881446838,0.8180206418037415,0.9377251337100934
tsn,0.9640935063362122,0.937158465385437,0.9191375970840454,0.8231577277183533,0.9370916191633646
nya,0.955743670463562,0.9390420317649841,0.9224322438240051,0.8318753242492676,0.9362883025949652
hau,0.9540172219276428,0.9516639709472656,0.9080324769020081,0.8356406688690186,0.935248351716376
lug,0.9428461790084839,0.9573697447776794,0.9011433720588684,0.7815659642219543,0.9298326535658403
xho,0.9445592761039734,0.9410294890403748,0.8985710740089417,0.8134598731994629,0.9250768276004048
wol,0.9456729888916016,0.9368370175361633,0.894844651222229,0.8250085115432739,0.9231673177186545
fon,0.9029219746589661,0.9404869675636292,0.9177030920982361,0.8121115565299988,0.9175587528711789
bam,0.9574912190437317,0.864396870136261,0.9275900721549988,0.8084516525268555,0.9136864589406298
mos,0.8717370629310608,0.9406678080558777,0.918914794921875,0.8204215168952942,0.9081017491105315
swa,0.9159348607063293,0.896206796169281,0.9039989113807678,0.7932483553886414,0.9024676742491784
yor,0.9084640145301819,0.9219748973846436,0.8506894707679749,0.7807687520980835,0.8907759359904698
ewe,0.8190276026725769,0.9490629434585571,0.9073301553726196,0.8235613107681274,0.8900342877809103
bbj,0.878365159034729,0.9190870523452759,0.8329407572746277,0.8257924318313599,0.8754728451951758
pcm,0.808889627456665,0.9005346894264221,0.9122776389122009,0.8005064725875854,0.8719943096111347
