,DATE,ORG,LOC,PER,Mean
kin,0.8877094984054565,0.8833662867546082,0.832441508769989,0.5730574131011963,0.8601824308370615
lug,0.8339633941650391,0.8424059152603149,0.8734089732170105,0.6205074191093445,0.8439671675880234
nya,0.8540728092193604,0.8761075139045715,0.8086915016174316,0.6410062909126282,0.8409585480566149
luo,0.8600385785102844,0.843066930770874,0.830083966255188,0.6096146702766418,0.8382982627137915
twi,0.7887991070747375,0.9015757441520691,0.8111757636070251,0.6185495853424072,0.8282579810588391
ibo,0.9061276912689209,0.8606181144714355,0.7288898825645447,0.632521390914917,0.8267004544084723
zul,0.8683191537857056,0.8504875302314758,0.7552682757377625,0.6287806034088135,0.8196030545544315
tsn,0.8813823461532593,0.8326930999755859,0.7484562397003174,0.6167359352111816,0.8155423898201484
sna,0.9192533493041992,0.8550915122032166,0.6590190529823303,0.6291059255599976,0.8063936326410863
swa,0.7849308252334595,0.7595493793487549,0.8590739965438843,0.5607944130897522,0.7949408292770386
hau,0.867794930934906,0.8622940182685852,0.6473703384399414,0.6389203667640686,0.7884977003196617
xho,0.9158093929290771,0.825764536857605,0.6186491847038269,0.6514953970909119,0.7832281643694098
wol,0.8493050336837769,0.8130930662155151,0.6829449534416199,0.6185191869735718,0.7775404507463629
bam,0.785760760307312,0.7074158191680908,0.7392786145210266,0.5915167927742004,0.7401871874734953
fon,0.7450411915779114,0.8167177438735962,0.6579449772834778,0.5956928730010986,0.7361556307061926
mos,0.6442208290100098,0.8069314956665039,0.6889835000038147,0.6265691518783569,0.7111238171527912
ewe,0.5421918630599976,0.828578770160675,0.7485827207565308,0.6254299879074097,0.7043466730551287
pcm,0.4853845238685608,0.742699384689331,0.790958821773529,0.5750880837440491,0.6704707068282288
yor,0.7113129496574402,0.7847763895988464,0.5266016125679016,0.5269463062286377,0.6704047585462595
bbj,0.6762365698814392,0.759232759475708,0.5099839568138123,0.6275331974029541,0.6479402408971415
