,DATE,LOC,ORG,PER,Mean
twi,,0.9523971080780029,0.9779763221740723,0.9408328533172607,0.9642500281333923
ibo,,0.9567340016365051,0.9693458080291748,,0.96303990483284
ewe,,,0.9653378129005432,0.9260947108268738,0.9624309164506418
lug,,,0.9662219285964966,0.9080809354782104,0.9619151883655124
fon,,0.9488198161125183,0.9753058552742004,0.9168580770492554,0.9603241911301246
kin,,0.9457801580429077,0.9729480147361755,0.9416037201881409,0.9586809953817954
luo,,,0.9590543508529663,0.9394482970237732,0.9576020505693223
tsn,,0.9513770341873169,0.9631534218788147,,0.9572652280330658
hau,,0.9382447600364685,0.9699141383171082,0.926677405834198,0.9530255244328425
nya,,0.9457921385765076,0.9616883993148804,0.9339689016342163,0.9529798317414063
swa,,0.9553238153457642,0.952370285987854,0.9264135360717773,0.9527919154900771
sna,,0.9495580196380615,0.9531738758087158,0.9358700513839722,0.9507699517103342
bam,,0.9671413898468018,0.9311150908470154,,0.9491282403469086
mos,,0.9337548613548279,0.968546450138092,0.8981700539588928,0.949112940293092
wol,,0.9328034520149231,0.9479659795761108,0.9408326745033264,0.9404019449765866
pcm,,0.9717488884925842,0.8908204436302185,0.9276076555252075,0.9311432425792401
bbj,,0.9015991687774658,0.9609004259109497,0.9231054186820984,0.9309365520110497
zul,,0.9282421469688416,,0.9400384426116943,0.9291159466460899
xho,,0.9258726835250854,,0.9220845103263855,0.9255920781029595
yor,,0.8709954023361206,0.9615212678909302,,0.9162583351135254
