,DATE,PER,LOC,ORG
bam,,0.8600804209709167,0.9562102556228638,0.8965590000152588
bbj,,0.8926272392272949,0.8911654949188232,0.9454720616340637
ewe,,0.8922818303108215,0.9152625203132629,0.9532731175422668
fon,,0.8876960873603821,0.9425622224807739,0.9610904455184937
hau,,0.8977362513542175,0.9361014366149902,0.9680148363113403
ibo,,,0.9545862078666687,0.9624447226524353
kin,,0.9047802090644836,0.9397568702697754,0.9642652273178101
lug,,0.8829419612884521,,0.961098849773407
luo,,0.8909343481063843,,0.9423013925552368
mos,,0.8839607834815979,0.9454588294029236,0.9578731060028076
nya,,0.9125776290893555,0.9477608799934387,0.9571525454521179
pcm,,0.899237871170044,0.9436901807785034,0.9324578642845154
sna,,0.8976503610610962,0.9431830644607544,0.9554855823516846
swa,,0.9038751125335693,0.9439189434051514,0.9390554428100586
tsn,,,0.9447564482688904,0.9458694458007812
twi,,0.9029714465141296,0.9480221271514893,0.9668019413948059
wol,,0.9079822301864624,0.927730143070221,0.9359982013702393
xho,,0.8776887655258179,0.9196711778640747,0.9440816044807434
yor,,,0.8725151419639587,0.9461629986763
zul,,0.8971617817878723,0.9239304065704346,0.9643811583518982
