,PER,LOC,DATE,ORG,Mean
ibo,0.9999991059303284,0.9999979138374329,0.9999940991401672,0.9999949932098389,0.9999965280294418
xho,0.9999978542327881,0.9999948143959045,0.9999934434890747,0.9999958276748657,0.9999954849481583
bam,0.9999979138374329,0.9999982714653015,0.9999903440475464,0.999995231628418,0.9999954402446747
lug,0.9999990463256836,0.9999970197677612,0.9999878406524658,0.999996542930603,0.9999951124191284
zul,0.9999974370002747,0.9999974966049194,0.9999874830245972,0.9999951124191284,0.9999943822622299
kin,0.9999986290931702,0.9999983310699463,0.9999833106994629,0.9999957084655762,0.9999939948320389
yor,0.9999960660934448,0.9999929070472717,0.9999895095825195,0.9999956488609314,0.9999935328960419
sna,0.999998927116394,0.999996542930603,0.9999831318855286,0.9999949336051941,0.9999933838844299
fon,0.9999961853027344,0.9999964237213135,0.9999865889549255,0.999993622303009,0.9999932050704956
wol,0.9999977350234985,0.9999973177909851,0.9999871850013733,0.9999905228614807,0.9999931901693344
bbj,0.9999936819076538,0.9999920129776001,0.9999915957450867,0.9999942183494568,0.9999928772449493
twi,0.9999977946281433,0.9999961853027344,0.999985933303833,0.9999914169311523,0.9999928325414658
tsn,0.9999988079071045,0.9999969601631165,0.9999849200248718,0.9999905824661255,0.9999928176403046
nya,0.9999979734420776,0.9999972581863403,0.9999812841415405,0.9999920129776001,0.9999921321868896
mos,0.9999973177909851,0.9999959468841553,0.9999845623970032,0.9999900460243225,0.9999919682741165
hau,0.9999979734420776,0.9999974370002747,0.9999832510948181,0.9999887347221375,0.999991849064827
ewe,0.9999964237213135,0.9999980926513672,0.9999762773513794,0.9999946355819702,0.9999913573265076
luo,0.9999953508377075,0.9999948143959045,0.9999865293502808,0.9999819397926331,0.9999896585941315
swa,0.9999974966049194,0.9999943375587463,0.9999692440032959,0.999984860420227,0.9999864846467972
pcm,0.9999958872795105,0.9999939203262329,0.999965250492096,0.9999819993972778,0.9999842643737793
