,PER,DATE,LOC,ORG
bam,0.9999517202377319,,0.9999959468841553,0.9999963045120239
bbj,0.9999473094940186,,0.9999697804450989,0.9999810457229614
ewe,0.9999555349349976,,0.999994695186615,0.9999974966049194
fon,0.9999517202377319,,0.9999951124191284,0.999993085861206
hau,0.9999411106109619,,0.9999919533729553,0.9999952912330627
ibo,0.9999356269836426,,0.9999922513961792,0.9999935030937195
kin,0.999923586845398,,0.9999877214431763,0.9999880790710449
lug,0.9999454021453857,,0.999974250793457,0.9999777674674988
luo,0.9999473094940186,,0.9999685287475586,0.999970555305481
mos,0.9999523162841797,,0.9999833703041077,0.9999911785125732
nya,0.9999634623527527,,0.9999968409538269,0.999987006187439
pcm,0.9998716115951538,,0.9999383091926575,0.9999133944511414
sna,0.9999369978904724,,0.999994158744812,0.9999805688858032
swa,0.9999176263809204,,0.999984622001648,0.999965488910675
tsn,0.9999366998672485,,0.9999749064445496,0.9999585151672363
twi,0.999934732913971,,0.9999875426292419,0.9999918937683105
wol,0.9999428987503052,,0.9999936819076538,0.9999740123748779
xho,0.9999520778656006,,0.9999977350234985,0.9999884366989136
yor,0.9999593496322632,,0.9999951720237732,0.9999949932098389
zul,0.9999614357948303,,0.9999979734420776,0.9999945759773254
