,ORG,LOC,DATE,PER
bam,0.9999809861183167,0.9999969601631165,,0.9998973608016968
bbj,0.999997079372406,0.9999858140945435,,0.9999839067459106
ewe,0.9999972581863403,0.9999920725822449,,0.9999649524688721
fon,0.9999957084655762,0.9999943971633911,,0.9999844431877136
hau,0.9999830722808838,0.999995231628418,,0.9999618530273438
ibo,0.9999977946281433,0.9999909996986389,,
kin,0.9999976754188538,0.9999905228614807,,0.9999773502349854
lug,0.9999808669090271,,,0.9999833703041077
luo,0.9999902844429016,,,0.9999862909317017
mos,0.9999979734420776,0.9999926090240479,,0.9999629855155945
nya,0.9999931454658508,0.9999932050704956,,0.9999839663505554
pcm,0.9999935626983643,0.9999884963035583,,0.9999837279319763
sna,0.9999937415122986,0.9999947547912598,,0.9999764561653137
swa,0.999994158744812,0.9999858736991882,,0.999986469745636
tsn,0.9999866485595703,0.9999789595603943,,
twi,0.9999986290931702,0.999992311000824,,0.9999696016311646
wol,0.999997615814209,0.9999904632568359,,0.9999806880950928
xho,0.9999958872795105,0.9999942779541016,,0.9999843835830688
yor,0.9999914765357971,0.9999955296516418,,
zul,0.9999956488609314,0.9999961256980896,,0.9999818801879883
