,DATE,PER,LOC,ORG
bam,,0.9999584555625916,0.9999943971633911,0.9999957084655762
bbj,,0.9999674558639526,0.9999890923500061,0.9999971389770508
ewe,,0.9999749660491943,0.9999962449073792,0.9999977946281433
fon,,0.9999750256538391,0.9999955296516418,0.999996542930603
hau,,0.9999479651451111,0.9999911785125732,0.9999971985816956
ibo,,0.9999628067016602,0.9999966025352478,0.9999966621398926
kin,,0.999946653842926,0.9999969005584717,0.9999976754188538
lug,,0.9999721646308899,0.9999936819076538,0.9999960660934448
luo,,0.9999843239784241,0.9999923706054688,0.9999950528144836
mos,,0.9999645352363586,0.9999901056289673,0.9999969005584717
nya,,0.9999669194221497,0.9999964237213135,0.9999974966049194
pcm,,0.999967098236084,0.9999920129776001,0.999995768070221
sna,,0.9999685883522034,0.9999883770942688,0.9999974370002747
swa,,0.9999645352363586,0.999988853931427,0.9999958276748657
tsn,,0.9999659061431885,0.9999899864196777,0.9999969601631165
twi,,0.9999515414237976,0.9999895095825195,0.9999956488609314
wol,,0.999973714351654,0.9999951720237732,0.999997079372406
xho,,0.9999720454216003,0.9999939203262329,0.9999966621398926
yor,,0.999984622001648,0.9999953508377075,0.9999955296516418
zul,,0.9999660849571228,0.9999975562095642,0.9999969005584717
