,ORG,PER,DATE,LOC
bam,0.956510603427887,0.8453811407089233,0.9605474472045898,0.9288108944892883
bbj,0.9709593057632446,0.8652020692825317,0.9478108286857605,0.9074882864952087
ewe,0.9783947467803955,0.8705161213874817,0.9516650438308716,0.9428921937942505
fon,0.9684499502182007,0.8630576729774475,0.9433695077896118,0.8977635502815247
hau,0.9592707753181458,0.8556093573570251,0.9434088468551636,0.901311993598938
ibo,0.9801271557807922,0.8657013177871704,0.9809173345565796,0.9450985193252563
kin,0.9813235998153687,0.8463202714920044,0.9764849543571472,0.9642621278762817
lug,0.9441669583320618,0.8530470728874207,0.9396523833274841,0.9666286110877991
luo,0.9731284976005554,0.8620889186859131,0.9711658954620361,0.9572413563728333
mos,0.9700599908828735,0.8592196702957153,0.9222617149353027,0.9267566204071045
nya,0.9780635833740234,0.8544167876243591,0.9670239090919495,0.9415780305862427
pcm,0.9579526782035828,0.8474591970443726,0.9048393368721008,0.9406231641769409
sna,0.9782213568687439,0.857343316078186,0.9829598665237427,0.9409453868865967
swa,0.9572325348854065,0.8452363014221191,0.9069832563400269,0.9546959400177002
tsn,0.9753795862197876,0.8536936044692993,0.9780550599098206,0.9332100749015808
twi,0.9848615527153015,0.856651782989502,0.9674252867698669,0.9558589458465576
wol,0.9694902896881104,0.8535138368606567,0.9756270051002502,0.9228852391242981
xho,0.9745391011238098,0.8601297736167908,0.9761504530906677,0.9195546507835388
yor,0.9710054993629456,0.842481255531311,0.9573128819465637,0.9021387100219727
zul,0.9809429049491882,0.8584649562835693,0.9770002365112305,0.9359573125839233
