,ORG,PER,DATE,LOC
bam,0.8758816719055176,0.6813990473747253,0.8952615261077881,0.813991367816925
bbj,0.9218834638595581,0.721545934677124,0.8623497486114502,0.7688273191452026
ewe,0.942491888999939,0.7389171719551086,0.8938422203063965,0.857051432132721
fon,0.9266875982284546,0.721490740776062,0.8515902757644653,0.7427319288253784
hau,0.8992258906364441,0.7057695388793945,0.8472718000411987,0.7726207971572876
ibo,0.950228214263916,0.7303913831710815,0.9467520713806152,0.8639959096908569
kin,0.9528472423553467,0.6896831393241882,0.9394446015357971,0.9151502251625061
lug,0.858407199382782,0.7048125863075256,0.9033578038215637,0.9265418648719788
luo,0.9326436519622803,0.7234539985656738,0.9231925010681152,0.8922523856163025
mos,0.9234970808029175,0.7210198044776917,0.8102383017539978,0.817357063293457
nya,0.9408204555511475,0.6918476223945618,0.9091054201126099,0.8586868047714233
pcm,0.8958889842033386,0.6940138339996338,0.7803444266319275,0.8578314781188965
sna,0.9434645175933838,0.7139153480529785,0.9512602686882019,0.8543654680252075
swa,0.8921672701835632,0.6863442063331604,0.7907801866531372,0.8930261135101318
tsn,0.9361335039138794,0.7025235891342163,0.9407725930213928,0.8413190245628357
twi,0.9556794166564941,0.715243399143219,0.9133807420730591,0.8951354026794434
wol,0.9187777638435364,0.7097712159156799,0.9356968402862549,0.8055006861686707
xho,0.9261362552642822,0.70834881067276,0.9307597279548645,0.7951697707176208
yor,0.9247262477874756,0.6823313236236572,0.8884580731391907,0.7617512941360474
zul,0.9470564126968384,0.7104427218437195,0.9368075132369995,0.8430848121643066
