,DATE,ORG,LOC,PER,Mean
bam,0.9997639060020447,0.9998757839202881,0.9996389150619507,0.9998834729194641,0.9997905194759369
ibo,0.9999223947525024,0.999948263168335,0.9993683099746704,0.9999221563339233,0.9997902810573578
zul,0.9997023940086365,0.9999430179595947,0.9995706081390381,0.9997674822807312,0.9997458755970001
hau,0.999709963798523,0.9998364448547363,0.9995038509368896,0.9999234080314636,0.9997434169054031
ewe,0.9995994567871094,0.9999720454216003,0.9996583461761475,0.9997392296791077,0.9997422695159912
yor,0.9998663067817688,0.9996131062507629,0.9994280338287354,0.9998873472213745,0.9996986985206604
wol,0.9998846650123596,0.9996388554573059,0.9994969964027405,0.9996838569641113,0.9996760934591293
twi,0.998852550983429,0.9998889565467834,0.9998851418495178,0.9999195337295532,0.9996365457773209
nya,0.9992091655731201,0.9996069669723511,0.9997144341468811,0.9999201893806458,0.9996126890182495
mos,0.9994601607322693,0.999707818031311,0.9996309280395508,0.9995831847190857,0.9995955228805542
sna,0.9995005130767822,0.9993797540664673,0.9995145797729492,0.9998912215232849,0.9995715171098709
fon,0.9998206496238708,0.9993903636932373,0.9994232654571533,0.9995931386947632,0.9995568543672562
tsn,0.9995772242546082,0.9989062547683716,0.9998472929000854,0.9998746514320374,0.9995513558387756
kin,0.9993413686752319,0.9994989037513733,0.9998840093612671,0.999449610710144,0.9995434731245041
xho,0.9994328618049622,0.9996474385261536,0.9989995956420898,0.9997089505195618,0.9994472116231918
lug,0.9984679222106934,0.999484658241272,0.9997859001159668,0.999975860118866,0.9994285851716995
bbj,0.9997814297676086,0.9979099035263062,0.9988851547241211,0.9997484683990479,0.9990812391042709
luo,0.9998607039451599,0.9995169043540955,0.9999268651008606,0.9946484565734863,0.9984882324934006
pcm,0.9917124509811401,0.9982340931892395,0.9998593330383301,0.9999212622642517,0.9974317848682404
swa,0.9968872666358948,0.9889960289001465,0.9998813271522522,0.999887228012085,0.9964129626750946
