layer,model,rank_type,language,pearson
2,xlmr,top5,kin,0.999992727408078
2,xlmr,top5,nya,0.9999917414879043
2,xlmr,top5,tsn,0.9999915071525556
2,xlmr,top5,luo,0.999990376116979
2,xlmr,top5,lug,0.9999897927762739
2,xlmr,worst5,bam,0.9999705706655025
2,xlmr,worst5,fon,0.9999728107555395
2,xlmr,worst5,ibo,0.9999800648411544
2,xlmr,worst5,yor,0.9999803413494441
2,xlmr,worst5,ewe,0.9999807110635925
3,xlmr,top5,kin,0.9999956145712876
3,xlmr,top5,lug,0.9999955597908532
3,xlmr,top5,nya,0.9999950456393685
3,xlmr,top5,zul,0.9999945395962431
3,xlmr,top5,sna,0.9999945031345194
3,xlmr,worst5,pcm,0.9999786111807278
3,xlmr,worst5,swa,0.9999849785743598
3,xlmr,worst5,fon,0.9999858689726148
3,xlmr,worst5,ewe,0.9999881637233915
3,xlmr,worst5,ibo,0.9999887392155935
10,xlmr,top5,xho,0.999991362075009
10,xlmr,top5,zul,0.9999911707795957
10,xlmr,top5,ibo,0.99999085822669
10,xlmr,top5,nya,0.9999902920664393
10,xlmr,top5,ewe,0.9999899911778716
10,xlmr,worst5,pcm,0.9999609060293252
10,xlmr,worst5,tsn,0.9999825308144376
10,xlmr,worst5,fon,0.999983308291711
10,xlmr,worst5,wol,0.9999840966764288
10,xlmr,worst5,bbj,0.9999841027327236
12,xlmr,top5,ewe,0.9978460457997452
12,xlmr,top5,swa,0.9977915749956301
12,xlmr,top5,nya,0.9977524165914564
12,xlmr,top5,luo,0.9973963004781754
12,xlmr,top5,bam,0.9970834480731308
12,xlmr,worst5,zul,0.9925348448340197
12,xlmr,worst5,xho,0.9936136140580347
12,xlmr,worst5,fon,0.9947622414317883
12,xlmr,worst5,ibo,0.9954214534124108
12,xlmr,worst5,wol,0.9954357745195266
