,ORG,DATE,PER,LOC
bam,0.999535083770752,0.9992380142211914,0.9991490840911865,0.9988066554069519
bbj,0.999137282371521,0.9988381862640381,0.9990609884262085,0.9986072778701782
ewe,0.9994955658912659,0.9993255734443665,0.9985237717628479,0.9991162419319153
fon,0.9994742274284363,0.998370885848999,0.998231053352356,0.998826265335083
hau,0.9997910261154175,0.9994184970855713,0.999792218208313,0.9998065829277039
ibo,0.999507486820221,0.9995737075805664,0.9995930790901184,0.9996115565299988
kin,0.9998064637184143,0.9990611672401428,0.9998403191566467,0.9994564652442932
lug,0.9999212026596069,0.9994080066680908,0.9998127222061157,0.9995530843734741
luo,0.9995454549789429,0.9994968771934509,0.9991499185562134,0.9994843006134033
mos,0.9996378421783447,0.9991481900215149,0.999403715133667,0.999677836894989
nya,0.9998276233673096,0.9989928603172302,0.9994359612464905,0.9994997382164001
pcm,0.9986736178398132,0.9985728859901428,0.9988182783126831,0.9984006285667419
sna,0.9997968673706055,0.9985687732696533,0.9996593594551086,0.9998128414154053
swa,0.99964439868927,0.9994725584983826,0.9992099404335022,0.999296247959137
tsn,0.9997203350067139,0.9994527101516724,0.9992915391921997,0.9992285966873169
twi,0.9996147751808167,0.9993753433227539,0.9994926452636719,0.9994333386421204
wol,0.999656617641449,0.9994316697120667,0.9989184141159058,0.9993930459022522
xho,0.9997507333755493,0.9997008442878723,0.9984742999076843,0.9995788931846619
yor,0.9987950325012207,0.9983486533164978,0.9983406066894531,0.9986255764961243
zul,0.9997808337211609,0.9993597865104675,0.9993104934692383,0.9990479946136475
