,ORG,DATE,PER,LOC,Mean
kin,0.9712106585502625,0.9602969288825989,0.968259871006012,0.962054431438446,0.9654554724693298
luo,0.9555596113204956,0.960380494594574,0.9668169617652893,0.9460082650184631,0.9571913331747055
nya,0.9723890423774719,0.946136474609375,0.9733657240867615,0.9298338890075684,0.9554312825202942
twi,0.9714973568916321,0.9355699419975281,0.9685817956924438,0.9428040981292725,0.9546132981777191
lug,0.9589861631393433,0.921074390411377,0.9875803589820862,0.9421384930610657,0.952444851398468
sna,0.9633025527000427,0.9712930917739868,0.9701822996139526,0.9036358594894409,0.9521034508943558
ibo,0.9643068909645081,0.9715383648872375,0.9609114527702332,0.8857420086860657,0.9456246793270111
zul,0.9683622121810913,0.9617500901222229,0.9448055028915405,0.9029832482337952,0.9444752633571625
tsn,0.9460999369621277,0.9565250873565674,0.9604796767234802,0.9117865562438965,0.9437228143215179
wol,0.9583154916763306,0.9510939121246338,0.9637351036071777,0.8861806392669678,0.9398312866687775
hau,0.9646071195602417,0.9576265811920166,0.9639661908149719,0.8713465332984924,0.9393866062164307
swa,0.9320678114891052,0.9145428538322449,0.9449626803398132,0.950292706489563,0.9354665130376816
xho,0.9548177719116211,0.9748698472976685,0.9473615288734436,0.8589377403259277,0.9339967221021652
bam,0.9193847179412842,0.9374988675117493,0.9518884420394897,0.9077590703964233,0.9291327744722366
mos,0.9521399736404419,0.8771026134490967,0.9587326645851135,0.8960995078086853,0.9210186898708344
fon,0.9456102848052979,0.9058210253715515,0.9512692093849182,0.8661561608314514,0.9172141700983047
ewe,0.9551407694816589,0.8194940686225891,0.9611099362373352,0.9169855117797852,0.9131825715303421
pcm,0.9250229597091675,0.8333585262298584,0.9644361734390259,0.9236893653869629,0.9116267561912537
bbj,0.9194120764732361,0.8918653726577759,0.9577502608299255,0.7941290140151978,0.8907891809940338
yor,0.9397493004798889,0.9069820046424866,0.9015367031097412,0.8012489080429077,0.8873792290687561
