,LOC,PER,DATE,ORG
bam,0.9620786309242249,0.8664983510971069,0.9776930809020996,0.9543198347091675
bbj,0.9425923228263855,0.8808436989784241,0.9575830698013306,0.9720893502235413
ewe,0.9651224613189697,0.8933833837509155,0.9625041484832764,0.9721020460128784
fon,0.9566680192947388,0.8861621022224426,0.9577018618583679,0.9762137532234192
hau,0.9362677335739136,0.8792819976806641,0.923791229724884,0.9631468653678894
ibo,0.9549553990364075,0.8792527914047241,0.9838032126426697,0.9746341705322266
kin,0.9569432139396667,0.8698117733001709,0.9847803711891174,0.9783671498298645
lug,0.9538410305976868,0.8822857737541199,0.9662056565284729,0.9529851078987122
luo,0.9642000198364258,0.8856351971626282,0.9824802875518799,0.9729288220405579
mos,0.962476372718811,0.8848448991775513,0.943897008895874,0.9757754802703857
nya,0.963134229183197,0.8902360796928406,0.9753507971763611,0.9710987210273743
pcm,0.9554301500320435,0.8866658806800842,0.8801730275154114,0.9178262948989868
sna,0.972182035446167,0.888965904712677,0.9814854264259338,0.9651765823364258
swa,0.934346616268158,0.8891841769218445,0.8936092257499695,0.9285576343536377
tsn,0.9646289348602295,0.8884795904159546,0.9814772605895996,0.9679178595542908
twi,0.9639420509338379,0.8868857026100159,0.9726176261901855,0.9817301034927368
wol,0.9544216990470886,0.879348635673523,0.9728774428367615,0.9698929190635681
xho,0.9607679843902588,0.8781173825263977,0.9669750332832336,0.9629287719726562
yor,0.935844361782074,0.873543918132782,0.9671040773391724,0.9680278897285461
zul,0.9697332978248596,0.8840762972831726,0.9700514078140259,0.9768017530441284
