,LOC,PER,DATE,ORG
bam,0.9712604284286499,0.8650844097137451,0.9801637530326843,0.9539536833763123
bbj,0.953095018863678,0.8836718797683716,0.9613720774650574,0.9731899499893188
ewe,0.9717829823493958,0.8926541805267334,0.9677035212516785,0.9780904650688171
fon,0.9641164541244507,0.8863233923912048,0.9587177038192749,0.9779468178749084
hau,0.9435163736343384,0.8928931355476379,0.9400131106376648,0.9755575656890869
ibo,0.959977924823761,0.8817660212516785,0.988282322883606,0.9779204726219177
kin,0.9662209153175354,0.8698462843894958,0.9875468611717224,0.9772986769676208
lug,0.9653381109237671,0.8799912333488464,0.9687460660934448,0.9663434624671936
luo,0.9729169607162476,0.8860056400299072,0.9824783802032471,0.9747694134712219
mos,0.9705126285552979,0.8887536525726318,0.9530752897262573,0.977111279964447
nya,0.9683329463005066,0.8892754316329956,0.978161633014679,0.9728657007217407
pcm,0.9690863490104675,0.885701596736908,0.8972325325012207,0.9403678178787231
sna,0.9740047454833984,0.8877833485603333,0.9864751100540161,0.9760839939117432
swa,0.9479911923408508,0.8849960565567017,0.9057052135467529,0.9483123421669006
tsn,0.9713504314422607,0.8896030187606812,0.9845178723335266,0.9747453927993774
twi,0.9729740023612976,0.8895107507705688,0.9777457118034363,0.9848501086235046
wol,0.9587357044219971,0.8815603852272034,0.9770253896713257,0.9668722152709961
xho,0.966831386089325,0.883034884929657,0.974565327167511,0.9718076586723328
yor,0.9558453559875488,0.8725327253341675,0.9709118604660034,0.9686883687973022
zul,0.9746809601783752,0.8832933306694031,0.9768707752227783,0.9822131395339966
