,ORG,PER,LOC,DATE,Mean
twi,0.9747990369796753,0.8781579732894897,0.9515972137451172,,0.9607212277292048
lug,0.9706884622573853,0.8646023273468018,0.9524735808372498,,0.9587563993861374
kin,0.9686327576637268,0.868209958076477,0.9534048438072205,,0.9583156305609397
nya,0.9643054008483887,0.8864846229553223,0.9545600414276123,,0.9573080192491846
ibo,0.9633527398109436,0.8677526116371155,0.9546814560890198,,0.9563589090282477
zul,0.9669384956359863,0.8805909752845764,0.941088855266571,,0.9518751502037048
sna,0.9612925052642822,0.8713905215263367,0.9460340738296509,,0.9512669953327735
tsn,0.9607076644897461,0.8766480088233948,0.9432355165481567,,0.9497776997899546
hau,0.9666808843612671,0.8739338517189026,0.9369590878486633,,0.9495514579189633
mos,0.9572346806526184,0.8635151982307434,0.9421087503433228,,0.9471623023736824
fon,0.9541047811508179,0.8610566258430481,0.9443695545196533,,0.9466688025344923
luo,0.9438397884368896,0.8747316598892212,0.9526286125183105,,0.9460933497808512
ewe,0.9506744146347046,0.8701394200325012,0.935879111289978,,0.9411465490905984
xho,0.9592557549476624,0.861318826675415,0.9256415367126465,,0.9400856413887543
swa,0.9381003379821777,0.8725603818893433,0.9402316808700562,,0.9372260396920361
wol,0.9530156254768372,0.8752808570861816,0.9224128723144531,,0.9358958005905151
pcm,0.9315415024757385,0.8725605010986328,0.9350383877754211,,0.9315211263675134
bam,0.8925273418426514,0.8692672848701477,0.9531828165054321,,0.9212942696312099
bbj,0.9396750926971436,0.8618514537811279,0.8935666084289551,,0.9150256254140613
yor,0.9411981105804443,0.8324484825134277,0.8796099424362183,,0.9081334766832371
