,LOC,PER,ORG,DATE
bam,0.8827658295631409,0.9330272078514099,0.854251503944397,0.9117435812950134
bbj,0.7243735194206238,0.9330281615257263,0.8953738808631897,0.8357170224189758
ewe,0.8999483585357666,0.9149235486984253,0.9141870141029358,0.6700268387794495
fon,0.8541799783706665,0.9240427017211914,0.9243019223213196,0.8709327578544617
hau,0.8285657167434692,0.9409855008125305,0.9277480840682983,0.9063824415206909
ibo,0.8400511145591736,0.9419819712638855,0.9265279173851013,0.954050600528717
kin,0.906183123588562,0.9460689425468445,0.8708728551864624,0.9341966509819031
lug,0.9312462210655212,0.9242011904716492,0.9367390871047974,0.9613510370254517
luo,0.9288696050643921,0.9269125461578369,0.8527126312255859,0.9356274008750916
mos,0.8539249897003174,0.9341365098953247,0.9045933485031128,0.8986347913742065
nya,0.8562333583831787,0.9555454850196838,0.9384216666221619,0.9121469855308533
pcm,0.9036730527877808,0.9454648494720459,0.865489661693573,0.7289788722991943
sna,0.8435243964195251,0.9312143325805664,0.920735776424408,0.9541753530502319
swa,0.922147810459137,0.942614734172821,0.8716444969177246,0.884925365447998
tsn,0.8907158970832825,0.933167040348053,0.9134132862091064,0.9397316575050354
twi,0.9302491545677185,0.9546602964401245,0.947550892829895,0.9165201783180237
wol,0.8262094855308533,0.947771430015564,0.8958190083503723,0.9350248575210571
xho,0.8012254238128662,0.8997451663017273,0.9133734107017517,0.907690703868866
yor,0.6743649244308472,0.8618329167366028,0.8934343457221985,0.8706488609313965
zul,0.8785832524299622,0.9038957357406616,0.9253893494606018,0.938480794429779
