,DATE,LOC,PER,ORG
bam,0.9794228672981262,0.9718255996704102,0.98345947265625,0.9578325748443604
bbj,0.9634608626365662,0.9444131851196289,0.9859279990196228,0.984996497631073
ewe,0.9638708829879761,0.9734193086624146,0.9839577078819275,0.9904839396476746
fon,0.9625464081764221,0.9656496047973633,0.9808935523033142,0.9854466319084167
hau,0.9550887942314148,0.9601302146911621,0.97942054271698,0.9787164926528931
ibo,0.9863820672035217,0.9421298503875732,0.9835947751998901,0.987232506275177
kin,0.9815833568572998,0.9787144660949707,0.980974018573761,0.9880004525184631
lug,0.978108823299408,0.9875390529632568,0.9646912813186646,0.97872394323349
luo,0.9793519377708435,0.9845266938209534,0.9821121096611023,0.9838029742240906
mos,0.9567612409591675,0.9654690027236938,0.9792168140411377,0.9853152632713318
nya,0.9719451069831848,0.9671468734741211,0.9884123206138611,0.9821292161941528
pcm,0.9323292970657349,0.9743540287017822,0.9864208698272705,0.9763902425765991
sna,0.9783487915992737,0.958101749420166,0.9821639060974121,0.9812081456184387
swa,0.9439066052436829,0.9847804307937622,0.9856386780738831,0.9567229151725769
tsn,0.9812034964561462,0.9775059223175049,0.9859636425971985,0.9854406714439392
twi,0.9776966571807861,0.9854139685630798,0.9877629280090332,0.9917441010475159
wol,0.9792084097862244,0.9524523019790649,0.9847297668457031,0.9806699752807617
xho,0.9683763384819031,0.9541473388671875,0.9660597443580627,0.9767772555351257
yor,0.9692568182945251,0.9484663605690002,0.9761447906494141,0.9761980175971985
zul,0.9772701859474182,0.9689460396766663,0.9817950129508972,0.9825330972671509
