,DATE,PER,LOC,ORG,Mean
xho,0.9999998211860657,0.999997079372406,0.9999990463256836,0.9999993443489075,0.9999993435748211
zul,0.9999997019767761,0.9999973773956299,0.9999992847442627,0.999998927116394,0.9999992545548971
sna,0.9999988079071045,0.9999975562095642,0.9999994039535522,0.9999993443489075,0.9999991430864705
lug,0.9999994039535522,0.9999974966049194,0.9999991655349731,0.9999989867210388,0.9999991415382979
yor,0.9999991059303284,0.9999979138374329,0.9999989867210388,0.9999993443489075,0.9999991136711913
ewe,0.9999991059303284,0.9999964237213135,0.9999994039535522,0.9999989867210388,0.9999990943190339
wol,0.9999992847442627,0.9999974966049194,0.9999995231628418,0.9999984502792358,0.999999044777511
nya,0.9999992251396179,0.9999977946281433,0.9999995827674866,0.9999983310699463,0.9999990138140592
mos,0.9999988079071045,0.9999967217445374,0.9999991655349731,0.9999991655349731,0.9999989859469525
kin,0.9999992847442627,0.999997079372406,0.9999991059303284,0.9999986290931702,0.9999989565316733
bam,0.9999989867210388,0.9999967813491821,0.9999994039535522,0.9999986290931702,0.9999989487908103
luo,0.9999990463256836,0.999997615814209,0.9999992847442627,0.9999984502792358,0.9999988930565971
ibo,0.9999993443489075,0.999997615814209,0.9999988675117493,0.9999985694885254,0.9999988930565971
bbj,0.9999985098838806,0.9999971389770508,0.9999988675117493,0.9999992251396179,0.9999988226147442
tsn,0.999998927116394,0.9999977350234985,0.9999989867210388,0.9999985694885254,0.9999987993921552
twi,0.9999976754188538,0.9999960660934448,0.9999994039535522,0.9999992847442627,0.9999987173390079
swa,0.999998927116394,0.9999972581863403,0.9999991655349731,0.9999978542327881,0.9999986128373579
pcm,0.9999985098838806,0.9999972581863403,0.9999990463256836,0.9999983310699463,0.9999985934852006
hau,0.9999973177909851,0.999995768070221,0.9999990463256836,0.999998927116394,0.9999983612593119
fon,0.9999969601631165,0.9999969005584717,0.9999991655349731,0.9999990463256836,0.9999983519702763
