,LOC,DATE,PER,ORG,Mean
kin,0.9331094026565552,0.9523612856864929,0.7378963232040405,0.959096372127533,0.9440656339420992
twi,0.9189644455909729,0.9261776804924011,0.7435715794563293,0.9623908400535583,0.932074268269383
luo,0.9199709892272949,0.9358698129653931,0.7510707378387451,0.9455463886260986,0.9302128872840233
sna,0.8781062364578247,0.9598886966705322,0.735095202922821,0.9504678845405579,0.9256759901451909
nya,0.8994041085243225,0.9361308813095093,0.7390310168266296,0.9477767944335938,0.9240698187179814
zul,0.8753117918968201,0.9479544758796692,0.7324327826499939,0.9550173878669739,0.9222972622883865
tsn,0.8862594962120056,0.9537767767906189,0.7326669692993164,0.9312921762466431,0.9200289109173942
ibo,0.8583093881607056,0.9539533257484436,0.7296671271324158,0.9544169902801514,0.9184508927507338
ewe,0.8948715329170227,0.8941757082939148,0.7428695559501648,0.9404208064079285,0.9065490918221817
wol,0.8514188528060913,0.9447618722915649,0.7207137942314148,0.9330472946166992,0.9060362246301439
lug,0.9297485947608948,0.8997692465782166,0.7527843713760376,0.8769044876098633,0.8992122193567114
xho,0.8305419683456421,0.9412643313407898,0.7156668901443481,0.9348536729812622,0.8985620869530572
swa,0.9337466359138489,0.8141060471534729,0.7477347254753113,0.9111321568489075,0.8836107592956692
bam,0.8569326996803284,0.9157013297080994,0.6925233602523804,0.8753308057785034,0.8789268747653837
pcm,0.8983826637268066,0.8227458000183105,0.7597449421882629,0.9217718243598938,0.878589864260231
yor,0.8074319958686829,0.9035489559173584,0.7130817770957947,0.9316571950912476,0.877589233170927
bbj,0.8177022933959961,0.8805034160614014,0.7390561103820801,0.9321829080581665,0.8740954196531009
mos,0.8546761274337769,0.8216784000396729,0.7471666932106018,0.9387975931167603,0.8692752033277275
fon,0.8021117448806763,0.8541713953018188,0.7395043969154358,0.943764328956604,0.8641888016189625
hau,0.7786570191383362,0.8708552122116089,0.7307365536689758,0.9107544422149658,0.8510166231323691
