,LOC,DATE,PER,ORG,Mean
kin,0.9745270013809204,0.9874545335769653,0.9119858741760254,0.9890379309654236,0.9822675223444023
twi,0.9757707118988037,0.9803532958030701,0.9136130213737488,0.9919140338897705,0.9813251055144017
luo,0.9770557880401611,0.9843166470527649,0.9166978001594543,0.9830474257469177,0.9802031793625526
nya,0.970477283000946,0.9824850559234619,0.9135323166847229,0.9870284795761108,0.9786937116018308
zul,0.9636564254760742,0.9868258833885193,0.9079017639160156,0.9870573282241821,0.9777822689293256
ibo,0.958824634552002,0.9889245629310608,0.908114492893219,0.9877570867538452,0.9771219456897062
tsn,0.9654446244239807,0.9875845313072205,0.9140579700469971,0.9804553389549255,0.9765777689179563
sna,0.9539906978607178,0.9893682599067688,0.9099740982055664,0.9859604239463806,0.9751365449693468
wol,0.9566209316253662,0.9844585061073303,0.9040106534957886,0.9825218915939331,0.9731509701099271
ewe,0.9686923027038574,0.9683772325515747,0.9138045907020569,0.984679102897644,0.9727375534624835
xho,0.9510064125061035,0.9884006977081299,0.9055362939834595,0.9822208285331726,0.972535985747194
lug,0.9791961908340454,0.973016619682312,0.9156398773193359,0.9666196703910828,0.9718205469106537
yor,0.9446659684181213,0.9777940511703491,0.9048123955726624,0.9840590357780457,0.9675842480721817
bam,0.9609247446060181,0.9759831428527832,0.8969149589538574,0.9689915180206299,0.967226896410674
mos,0.9588424563407898,0.9600862860679626,0.9116016030311584,0.984827995300293,0.9668146515983382
swa,0.9814351797103882,0.9430393576622009,0.917630672454834,0.9756214618682861,0.9657365488850214
bbj,0.9471616744995117,0.9698058366775513,0.9115443229675293,0.9832538962364197,0.9656581917619393
fon,0.9427968263626099,0.964900553226471,0.9108554124832153,0.9837881922721863,0.962789835493549
pcm,0.9720547199249268,0.9412553906440735,0.9209901094436646,0.9768579602241516,0.9625579991371803
hau,0.9295719861984253,0.9632143974304199,0.9128141403198242,0.9779372811317444,0.9560433049607121
