,PER,ORG,DATE,LOC,Mean
kin,0.973874568939209,0.9779781699180603,0.9662750363349915,0.9600313901901245,0.9695397913455963
twi,0.9684436917304993,0.9771187901496887,0.9521936178207397,0.9569333791732788,0.9636723697185516
luo,0.9544690251350403,0.9658089280128479,0.9692023992538452,0.955303966999054,0.9611960798501968
ibo,0.9651153683662415,0.9689711928367615,0.9807379245758057,0.9279686212539673,0.960698276758194
lug,0.9554255604743958,0.97430419921875,0.9519731402397156,0.9512678384780884,0.9582426846027374
tsn,0.9636154174804688,0.9558095932006836,0.9672554731369019,0.9320512413978577,0.954682931303978
nya,0.9722841382026672,0.9779370427131653,0.9584953188896179,0.9080466032028198,0.9541907757520676
sna,0.9693874716758728,0.9624842405319214,0.9740147590637207,0.906307578086853,0.953048512339592
hau,0.967283308506012,0.9718522429466248,0.9636000394821167,0.9052047729492188,0.951985090970993
zul,0.9400447010993958,0.9716130495071411,0.9691426753997803,0.9238068461418152,0.9511518180370331
wol,0.9663934707641602,0.9609401822090149,0.9629289507865906,0.9123268127441406,0.9506473541259766
xho,0.946295440196991,0.9624563455581665,0.9814693331718445,0.8964713215827942,0.946673110127449
bam,0.9643905758857727,0.9191321730613708,0.9538853168487549,0.9278586506843567,0.9413166791200638
mos,0.9599183797836304,0.9635342955589294,0.914972186088562,0.9180541634559631,0.9391197562217712
swa,0.9361966252326965,0.939479649066925,0.9296468496322632,0.9511253237724304,0.9391121119260788
fon,0.9509556293487549,0.9549769163131714,0.9248075485229492,0.896336019039154,0.9317690283060074
ewe,0.9480862617492676,0.9638051986694336,0.8741141557693481,0.9325892329216003,0.9296487122774124
pcm,0.9619929194450378,0.9311285614967346,0.8652571439743042,0.9382996559143066,0.9241695702075958
bbj,0.9543098211288452,0.9431236386299133,0.9169996976852417,0.8391557335853577,0.9133972227573395
yor,0.9097567200660706,0.9521256685256958,0.9290673136711121,0.8467068672180176,0.909414142370224
