,PER,ORG,DATE,LOC,Mean
kin,0.9639312624931335,0.9712106585502625,0.9602969288825989,0.9480182528495789,0.9608642756938934
nya,0.9741097092628479,0.9715291857719421,0.953114926815033,0.9310590028762817,0.9574532061815262
lug,0.9787722826004028,0.9550390839576721,0.941412627696991,0.9421384930610657,0.9543406218290329
twi,0.9675478339195251,0.9714973568916321,0.9354121088981628,0.9428040981292725,0.9543153494596481
luo,0.9546605348587036,0.9547612071037292,0.9543280601501465,0.9418421387672424,0.9513979852199554
ibo,0.961879551410675,0.9592406749725342,0.9720697999000549,0.9015857577323914,0.9486939460039139
tsn,0.9611380696296692,0.9406740665435791,0.9583354592323303,0.9161946177482605,0.9440855532884598
sna,0.9705721735954285,0.9615266919136047,0.9712930917739868,0.8719795942306519,0.943842887878418
zul,0.9454185962677002,0.9600334763526917,0.9617500901222229,0.9029832482337952,0.9425463527441025
wol,0.9646729826927185,0.950939416885376,0.9510939121246338,0.8861806392669678,0.938221737742424
hau,0.9651494026184082,0.9646071195602417,0.9511718153953552,0.8713465332984924,0.9380687177181244
swa,0.9452858567237854,0.9257982969284058,0.9184712171554565,0.950292706489563,0.9349620193243027
xho,0.9481748342514038,0.9491499066352844,0.9748698472976685,0.8589377403259277,0.9327830821275711
bam,0.9520013928413391,0.8996171951293945,0.9317739009857178,0.9065902233123779,0.9224956780672073
fon,0.9556297659873962,0.952150285243988,0.9058210253715515,0.8661561608314514,0.9199393093585968
mos,0.9594790935516357,0.9529678821563721,0.8771026134490967,0.8874521851539612,0.9192504435777664
ewe,0.9535369277000427,0.9551407694816589,0.8194940686225891,0.9169855117797852,0.911289319396019
pcm,0.9659091830253601,0.9027214050292969,0.8333585262298584,0.9236893653869629,0.9064196199178696
bbj,0.9530012607574463,0.9324085116386414,0.892647922039032,0.7941290140151978,0.8930466771125793
yor,0.9023799896240234,0.9423960447311401,0.9088648557662964,0.80497145652771,0.8896530866622925
