,LOC,PER,ORG,DATE
bam,0.9745174050331116,0.945234477519989,0.9679235219955444,
bbj,0.9576926231384277,0.9378304481506348,0.9629891514778137,
ewe,0.9559416770935059,0.9410278797149658,0.9760372042655945,
fon,0.9718040227890015,0.9368659257888794,0.9713690280914307,
hau,0.9798002243041992,0.9428478479385376,0.983189046382904,
ibo,0.9845315217971802,0.9476977586746216,0.9721778631210327,
kin,0.9819647669792175,0.9429444670677185,0.9795324206352234,
lug,0.9703404903411865,0.9444338083267212,0.9892578721046448,
luo,0.9789543747901917,0.9561368823051453,0.9691352248191833,
mos,0.9748921394348145,0.9403738975524902,0.9797597527503967,
nya,0.9846836924552917,0.9597155451774597,0.9819955825805664,
pcm,0.9368521571159363,0.9346821308135986,0.9484727382659912,
sna,0.9760370254516602,0.9341449737548828,0.9811365008354187,
swa,0.9466878771781921,0.9464452266693115,0.9471617937088013,
tsn,0.980920135974884,0.9545852541923523,0.9742347002029419,
twi,0.973243236541748,0.9344225525856018,0.9856324195861816,
wol,0.9791664481163025,0.9533838033676147,0.9807038903236389,
xho,0.9797161221504211,0.9401281476020813,0.9836932420730591,
yor,0.9612686634063721,0.9565244317054749,0.9607360363006592,
zul,0.9705715179443359,0.9501345753669739,0.9860499501228333,
