,LOC,PER,ORG,DATE
bam,0.9999542832374573,0.9998921155929565,0.9999554753303528,0.9999469518661499
bbj,0.999932050704956,0.9998798370361328,0.9999102354049683,0.999893307685852
ewe,0.9999614953994751,0.9998892545700073,0.9999468922615051,0.9999319911003113
fon,0.9999599456787109,0.9999005794525146,0.9999328851699829,0.9998682141304016
hau,0.9999788403511047,0.9998584389686584,0.9999687075614929,0.9999566674232483
ibo,0.9999641180038452,0.9998725652694702,0.9999585151672363,0.9999508261680603
kin,0.9999818801879883,0.999875009059906,0.999983012676239,0.9999364018440247
lug,0.9999831318855286,0.999876081943512,0.9999843239784241,0.9999527931213379
luo,0.9999769926071167,0.9999276399612427,0.9999555349349976,0.9999638795852661
mos,0.9999657869338989,0.9998876452445984,0.9999661445617676,0.999938428401947
nya,0.999981164932251,0.9999083280563354,0.9999776482582092,0.9999410510063171
pcm,0.9999415278434753,0.9998973608016968,0.9999020099639893,0.9998998641967773
sna,0.9999532103538513,0.9998723864555359,0.9999806880950928,0.9999013543128967
swa,0.9999521970748901,0.9999099969863892,0.9999391436576843,0.9999279379844666
tsn,0.9999733567237854,0.9999028444290161,0.9999607801437378,0.9999615550041199
twi,0.9999632239341736,0.9998829364776611,0.9999634623527527,0.999950110912323
wol,0.9999687671661377,0.9999041557312012,0.9999658465385437,0.9999465942382812
xho,0.9999680519104004,0.9999056458473206,0.9999808073043823,0.99997478723526
yor,0.9999144673347473,0.9998711943626404,0.9999158382415771,0.9998722672462463
zul,0.9999774694442749,0.9999078512191772,0.9999849796295166,0.9999533295631409
