,DATE,ORG,LOC,PER
bam,,0.9590696692466736,0.9611327052116394,0.9666135907173157
bbj,,0.9715391993522644,0.9250457286834717,0.972851574420929
ewe,,0.9841070771217346,0.9715781807899475,0.9729553461074829
fon,,0.9780137538909912,0.9434100389480591,0.9750693440437317
hau,,0.9753214716911316,0.9480085372924805,0.9690251350402832
ibo,,0.9837603569030762,0.9463455080986023,0.9733076095581055
kin,,0.9860047698020935,0.9740933179855347,0.9756345152854919
lug,,0.9760370850563049,0.9826343655586243,0.9775051474571228
luo,,0.9797256588935852,0.9712474942207336,0.9719024300575256
mos,,0.979547381401062,0.9464356303215027,0.9756838083267212
nya,,0.9870441555976868,0.9540963768959045,0.9810482263565063
pcm,,0.9675273299217224,0.9717276692390442,0.9807725548744202
sna,,0.9791644811630249,0.9614768028259277,0.9763529300689697
swa,,0.9697501063346863,0.9704084992408752,0.9773456454277039
tsn,,0.976687490940094,0.9729151725769043,0.9805903434753418
twi,,0.986418604850769,0.9724050760269165,0.978620707988739
wol,,0.9760348200798035,0.9537004232406616,0.9700087904930115
xho,,0.9737709760665894,0.9577879905700684,0.959616482257843
yor,,0.9720255136489868,0.9442350268363953,0.9671485424041748
zul,,0.9812590479850769,0.9633782505989075,0.9713379144668579
