,PER,ORG,DATE,LOC
bam,0.9828158617019653,0.9356464743614197,,0.951305627822876
bbj,0.9839254021644592,0.9690156579017639,,0.8786789774894714
ewe,0.9764769077301025,0.9753397107124329,,0.9571825265884399
fon,0.9683788418769836,0.9808096289634705,,0.9242294430732727
hau,0.9813860654830933,0.9726986289024353,,0.9085912704467773
ibo,0.9845784306526184,0.9778527021408081,,0.9267088174819946
kin,0.980334997177124,0.9779887199401855,,0.9501817226409912
lug,0.9701130986213684,0.9757149815559387,,0.9746640920639038
luo,0.9813967347145081,0.9626076221466064,,0.9626339673995972
mos,0.9669600129127502,0.9780989289283752,,0.9162232279777527
nya,0.9888335466384888,0.9766250848770142,,0.9171800017356873
pcm,0.9860806465148926,0.9507176876068115,,0.9621267318725586
sna,0.9783461689949036,0.9636837244033813,,0.9180867075920105
swa,0.9737855792045593,0.9636731147766113,,0.9659551978111267
tsn,0.9795686602592468,0.9737305641174316,,0.9321326017379761
twi,0.9873507022857666,0.9826841354370117,,0.9619211554527283
wol,0.9820715188980103,0.9748122096061707,,0.9077321887016296
xho,0.9408206939697266,0.9693045020103455,,0.8984662294387817
yor,0.9475653767585754,0.970184862613678,,0.8255125880241394
zul,0.9694043397903442,0.9760590195655823,,0.9295129179954529
