,ORG,DATE,LOC,PER,Mean
twi,0.9890348315238953,0.9766724109649658,0.9708608984947205,0.9814543724060059,0.9795056283473969
kin,0.9853460192680359,0.978179395198822,0.970839262008667,0.9758089780807495,0.9775434136390686
tsn,0.9817222356796265,0.9816445708274841,0.9557304978370667,0.9798724055290222,0.9747424274682999
ibo,0.9814510345458984,0.9882805943489075,0.9435088038444519,0.9819475412368774,0.9737969934940338
luo,0.9803115725517273,0.9765145778656006,0.9658316373825073,0.9693356156349182,0.9729983508586884
zul,0.9864077568054199,0.9765690565109253,0.9525597095489502,0.9743491411209106,0.9724714159965515
sna,0.9771862030029297,0.9837890267372131,0.943381667137146,0.9755547642707825,0.9699779152870178
ewe,0.9865736961364746,0.960555911064148,0.9569615125656128,0.9738813638687134,0.9694931209087372
nya,0.982347309589386,0.973017692565918,0.940258264541626,0.9819316864013672,0.9693887382745743
xho,0.9790686964988708,0.9808235764503479,0.938042402267456,0.9746061563491821,0.9681352078914642
lug,0.9609119296073914,0.9635136127471924,0.9714107513427734,0.9747027158737183,0.9676347523927689
wol,0.9813359379768372,0.972574770450592,0.9269063472747803,0.9831117391586304,0.96598219871521
mos,0.9830101132392883,0.9517191052436829,0.9432535767555237,0.9799139499664307,0.9644741863012314
fon,0.9824228286743164,0.9622139930725098,0.9295378923416138,0.9809162020683289,0.9637727290391922
bbj,0.9818180203437805,0.9626230001449585,0.9273234009742737,0.9774652123451233,0.962307408452034
yor,0.971153974533081,0.9700358510017395,0.9274168014526367,0.969407856464386,0.9595036208629608
bam,0.9538128972053528,0.9649351835250854,0.9459080100059509,0.9726700186729431,0.9593315273523331
hau,0.9729231595993042,0.9499391913414001,0.9208889007568359,0.9715096950531006,0.9538152366876602
swa,0.9475394487380981,0.9231592416763306,0.9598020911216736,0.9685748219490051,0.9497689008712769
pcm,0.9469228982925415,0.9027913212776184,0.9624966979026794,0.976811408996582,0.9472555816173553
