,ORG,LOC,PER,DATE
bam,0.9139806628227234,0.9555621147155762,0.9029144048690796,0.963187575340271
bbj,0.9483683705329895,0.8863104581832886,0.9107000231742859,0.9009075164794922
ewe,0.9648556709289551,0.9497901797294617,0.8956083059310913,0.8277400135993958
fon,0.9616271257400513,0.9418862462043762,0.8937548398971558,0.9189634323120117
hau,0.9639451503753662,0.9449524879455566,0.9051915407180786,0.9709842801094055
ibo,0.9688680768013,0.9456514120101929,0.9100375175476074,0.9737194776535034
kin,0.9671430587768555,0.9463362693786621,0.9069194793701172,0.9722552299499512
lug,0.9591146111488342,0.9290202260017395,0.8849859237670898,0.9315640330314636
luo,0.9681512713432312,0.9512772560119629,0.9058167338371277,0.9670547246932983
mos,0.9646258354187012,0.9448689818382263,0.8974966406822205,0.8859624862670898
nya,0.9396474957466125,0.941859781742096,0.9138191342353821,0.9658278822898865
pcm,0.9213719367980957,0.9624432921409607,0.9096508622169495,0.8102704882621765
sna,0.9467861652374268,0.9391478896141052,0.9066682457923889,0.9775902032852173
swa,0.9187781810760498,0.9378891587257385,0.9033305644989014,0.924109935760498
tsn,0.9447886347770691,0.958800733089447,0.9105443954467773,0.9783169031143188
twi,0.9734929203987122,0.9447404146194458,0.9203715324401855,0.9535841941833496
wol,0.9440191388130188,0.9391730427742004,0.9155218005180359,0.9351404309272766
xho,0.9509766697883606,0.9210543036460876,0.8852038383483887,0.9476572275161743
yor,0.9471297860145569,0.8268261551856995,0.8554747700691223,0.9086330533027649
zul,0.9646245837211609,0.9558355212211609,0.8987388014793396,0.9665331244468689
