layer,model,rank_type,language,cosine,config
1,xlmr,top5,twi,0.9578367670980258,use0_use0_con4_max250_bat32
1,xlmr,top5,lug,0.9547812390542598,use0_use0_con4_max250_bat32
1,xlmr,top5,sna,0.950076400995425,use0_use0_con4_max250_bat32
1,xlmr,top5,kin,0.9477980321179859,use0_use0_con4_max250_bat32
1,xlmr,top5,xho,0.9477387752752563,use0_use0_con4_max250_bat32
1,xlmr,worst5,yor,0.9157163145734706,use0_use0_con4_max250_bat32
1,xlmr,worst5,hau,0.9183463752364359,use0_use0_con4_max250_bat32
1,xlmr,worst5,fon,0.919193663165957,use0_use0_con4_max250_bat32
1,xlmr,worst5,pcm,0.922091273116483,use0_use0_con4_max250_bat32
1,xlmr,worst5,swa,0.9265396494695972,use0_use0_con4_max250_bat32
2,xlmr,top5,twi,0.9817014940657358,use0_use0_con4_max250_bat32
2,xlmr,top5,lug,0.9803955269067304,use0_use0_con4_max250_bat32
2,xlmr,top5,zul,0.9786312698550363,use0_use0_con4_max250_bat32
2,xlmr,top5,kin,0.9783848910307895,use0_use0_con4_max250_bat32
2,xlmr,top5,xho,0.9778743837540117,use0_use0_con4_max250_bat32
2,xlmr,worst5,yor,0.9653302736366725,use0_use0_con4_max250_bat32
2,xlmr,worst5,pcm,0.9657723766840639,use0_use0_con4_max250_bat32
2,xlmr,worst5,bbj,0.9665461497119403,use0_use0_con4_max250_bat32
2,xlmr,worst5,swa,0.966644327711653,use0_use0_con4_max250_bat32
2,xlmr,worst5,hau,0.9676891653427235,use0_use0_con4_max250_bat32
3,xlmr,top5,twi,0.985887128290589,use0_use0_con4_max250_bat32
3,xlmr,top5,lug,0.9856823579567813,use0_use0_con4_max250_bat32
3,xlmr,top5,kin,0.9836051489983675,use0_use0_con4_max250_bat32
3,xlmr,top5,xho,0.983025210743292,use0_use0_con4_max250_bat32
3,xlmr,top5,wol,0.9826166520418371,use0_use0_con4_max250_bat32
3,xlmr,worst5,pcm,0.974462563937006,use0_use0_con4_max250_bat32
3,xlmr,worst5,bbj,0.9751911411742679,use0_use0_con4_max250_bat32
3,xlmr,worst5,yor,0.9753721725554731,use0_use0_con4_max250_bat32
3,xlmr,worst5,swa,0.9754832178262521,use0_use0_con4_max250_bat32
3,xlmr,worst5,hau,0.9762796604890098,use0_use0_con4_max250_bat32
4,xlmr,top5,twi,0.9843647210751936,use0_use0_con4_max250_bat32
4,xlmr,top5,xho,0.9825268988965903,use0_use0_con4_max250_bat32
4,xlmr,top5,kin,0.9824435644863139,use0_use0_con4_max250_bat32
4,xlmr,top5,tsn,0.9815590345646819,use0_use0_con4_max250_bat32
4,xlmr,top5,ewe,0.9815462076191567,use0_use0_con4_max250_bat32
4,xlmr,worst5,pcm,0.9727374363144886,use0_use0_con4_max250_bat32
4,xlmr,worst5,swa,0.9734375775049564,use0_use0_con4_max250_bat32
4,xlmr,worst5,bbj,0.9735404695216616,use0_use0_con4_max250_bat32
4,xlmr,worst5,yor,0.9747144008340979,use0_use0_con4_max250_bat32
4,xlmr,worst5,hau,0.9749581572169437,use0_use0_con4_max250_bat32
5,xlmr,top5,twi,0.987101499158655,use0_use0_con4_max250_bat32
5,xlmr,top5,sna,0.9851328063589077,use0_use0_con4_max250_bat32
5,xlmr,top5,tsn,0.9850836281720069,use0_use0_con4_max250_bat32
5,xlmr,top5,xho,0.9846515878587623,use0_use0_con4_max250_bat32
5,xlmr,top5,luo,0.9846109050931714,use0_use0_con4_max250_bat32
5,xlmr,worst5,hau,0.9757432326629092,use0_use0_con4_max250_bat32
5,xlmr,worst5,bbj,0.976249803913972,use0_use0_con4_max250_bat32
5,xlmr,worst5,yor,0.9775015149184771,use0_use0_con4_max250_bat32
5,xlmr,worst5,pcm,0.977622214983768,use0_use0_con4_max250_bat32
5,xlmr,worst5,swa,0.9787790061405428,use0_use0_con4_max250_bat32
6,xlmr,top5,twi,0.9829436435308808,use0_use0_con4_max250_bat32
6,xlmr,top5,tsn,0.9808193005639873,use0_use0_con4_max250_bat32
6,xlmr,top5,zul,0.9802500862271283,use0_use0_con4_max250_bat32
6,xlmr,top5,kin,0.9796301686821561,use0_use0_con4_max250_bat32
6,xlmr,top5,xho,0.9795000992781104,use0_use0_con4_max250_bat32
6,xlmr,worst5,bbj,0.9671517546218964,use0_use0_con4_max250_bat32
6,xlmr,worst5,pcm,0.9673579971410323,use0_use0_con4_max250_bat32
6,xlmr,worst5,yor,0.9676804364350337,use0_use0_con4_max250_bat32
6,xlmr,worst5,hau,0.9702054363278154,use0_use0_con4_max250_bat32
6,xlmr,worst5,swa,0.973074762782032,use0_use0_con4_max250_bat32
7,xlmr,top5,twi,0.9862365539627364,use0_use0_con4_max250_bat32
7,xlmr,top5,zul,0.9848679913810272,use0_use0_con4_max250_bat32
7,xlmr,top5,kin,0.9842996752608401,use0_use0_con4_max250_bat32
7,xlmr,top5,xho,0.9833822582038861,use0_use0_con4_max250_bat32
7,xlmr,top5,luo,0.9832175161076947,use0_use0_con4_max250_bat32
7,xlmr,worst5,pcm,0.9737017971224103,use0_use0_con4_max250_bat32
7,xlmr,worst5,bbj,0.9742732739220465,use0_use0_con4_max250_bat32
7,xlmr,worst5,yor,0.9749128773943376,use0_use0_con4_max250_bat32
7,xlmr,worst5,hau,0.9754159859047742,use0_use0_con4_max250_bat32
7,xlmr,worst5,swa,0.9780529739913657,use0_use0_con4_max250_bat32
8,xlmr,top5,twi,0.9840533692306646,use0_use0_con4_max250_bat32
8,xlmr,top5,zul,0.9829759066097445,use0_use0_con4_max250_bat32
8,xlmr,top5,kin,0.982575817325566,use0_use0_con4_max250_bat32
8,xlmr,top5,xho,0.9815585934981876,use0_use0_con4_max250_bat32
8,xlmr,top5,luo,0.9814813441317478,use0_use0_con4_max250_bat32
8,xlmr,worst5,hau,0.9675221746586582,use0_use0_con4_max250_bat32
8,xlmr,worst5,pcm,0.9691000530422972,use0_use0_con4_max250_bat32
8,xlmr,worst5,bbj,0.9720312276912646,use0_use0_con4_max250_bat32
8,xlmr,worst5,yor,0.9727489455377544,use0_use0_con4_max250_bat32
8,xlmr,worst5,swa,0.9735394820255339,use0_use0_con4_max250_bat32
9,xlmr,top5,twi,0.9834553970402514,use0_use0_con4_max250_bat32
9,xlmr,top5,kin,0.983344565057003,use0_use0_con4_max250_bat32
9,xlmr,top5,xho,0.9819433960254678,use0_use0_con4_max250_bat32
9,xlmr,top5,zul,0.9818370447479492,use0_use0_con4_max250_bat32
9,xlmr,top5,ewe,0.981299038149062,use0_use0_con4_max250_bat32
9,xlmr,worst5,tsn,0.9659811858346519,use0_use0_con4_max250_bat32
9,xlmr,worst5,hau,0.96842459327637,use0_use0_con4_max250_bat32
9,xlmr,worst5,pcm,0.9692998197267829,use0_use0_con4_max250_bat32
9,xlmr,worst5,bbj,0.9724752874786684,use0_use0_con4_max250_bat32
9,xlmr,worst5,swa,0.9739891090447175,use0_use0_con4_max250_bat32
10,xlmr,top5,twi,0.98410366103023,use0_use0_con4_max250_bat32
10,xlmr,top5,fon,0.9832570147733021,use0_use0_con4_max250_bat32
10,xlmr,top5,sna,0.9823614763675113,use0_use0_con4_max250_bat32
10,xlmr,top5,zul,0.981608357927691,use0_use0_con4_max250_bat32
10,xlmr,top5,kin,0.9814859126339625,use0_use0_con4_max250_bat32
10,xlmr,worst5,bbj,0.9698844525285636,use0_use0_con4_max250_bat32
10,xlmr,worst5,hau,0.9700317448132671,use0_use0_con4_max250_bat32
10,xlmr,worst5,luo,0.970898877476093,use0_use0_con4_max250_bat32
10,xlmr,worst5,yor,0.9720998521595575,use0_use0_con4_max250_bat32
10,xlmr,worst5,pcm,0.9727916757099248,use0_use0_con4_max250_bat32
11,xlmr,top5,twi,0.9858354630013828,use0_use0_con4_max250_bat32
11,xlmr,top5,fon,0.9849020124395905,use0_use0_con4_max250_bat32
11,xlmr,top5,sna,0.9847600013688149,use0_use0_con4_max250_bat32
11,xlmr,top5,zul,0.9843726333595306,use0_use0_con4_max250_bat32
11,xlmr,top5,bam,0.9840301043534193,use0_use0_con4_max250_bat32
11,xlmr,worst5,luo,0.9690112599279347,use0_use0_con4_max250_bat32
11,xlmr,worst5,yor,0.9764168884990863,use0_use0_con4_max250_bat32
11,xlmr,worst5,bbj,0.9766296394786668,use0_use0_con4_max250_bat32
11,xlmr,worst5,pcm,0.9771025188995299,use0_use0_con4_max250_bat32
11,xlmr,worst5,hau,0.9774342847487656,use0_use0_con4_max250_bat32
12,xlmr,top5,sna,0.9987566035774007,use0_use0_con4_max250_bat32
12,xlmr,top5,ibo,0.9987384402484532,use0_use0_con4_max250_bat32
12,xlmr,top5,xho,0.9986324341184648,use0_use0_con4_max250_bat32
12,xlmr,top5,zul,0.9986278523945612,use0_use0_con4_max250_bat32
12,xlmr,top5,ewe,0.9985863337669573,use0_use0_con4_max250_bat32
12,xlmr,worst5,luo,0.9975368789714402,use0_use0_con4_max250_bat32
12,xlmr,worst5,lug,0.9976584066573692,use0_use0_con4_max250_bat32
12,xlmr,worst5,kin,0.9976808235196185,use0_use0_con4_max250_bat32
12,xlmr,worst5,hau,0.9978912243565535,use0_use0_con4_max250_bat32
12,xlmr,worst5,swa,0.9978934183864574,use0_use0_con4_max250_bat32
