,LOC,DATE,ORG,PER
bam,0.9995697736740112,0.9998289942741394,0.9998914003372192,0.9999678134918213
bbj,0.9994919896125793,0.9994889497756958,0.9995448589324951,0.9999561309814453
ewe,0.999941885471344,0.9958086013793945,0.9999105334281921,0.9999375939369202
fon,0.9994560480117798,0.9998497366905212,0.9999261498451233,0.999912440776825
hau,0.9989010095596313,0.9999155402183533,0.999903678894043,0.9999553561210632
ibo,0.999756395816803,0.9999130964279175,0.9999241232872009,0.9999188184738159
kin,0.9997434020042419,0.9998539686203003,0.9999704957008362,0.9999599456787109
lug,0.9999528527259827,0.9997316598892212,0.9999139904975891,0.9999909400939941
luo,0.999744713306427,0.9999162554740906,0.9998719096183777,0.9998910427093506
mos,0.9994666576385498,0.9993247985839844,0.9999434351921082,0.9999074339866638
nya,0.9995684027671814,0.9997881054878235,0.9999438524246216,0.9999775886535645
pcm,0.9999085068702698,0.9990715384483337,0.9998632073402405,0.9999517798423767
sna,0.9990392327308655,0.9998722076416016,0.9998886585235596,0.9999513626098633
swa,0.9999493360519409,0.9996885061264038,0.9999106526374817,0.9999039769172668
tsn,0.9997231960296631,0.9998415112495422,0.999810516834259,0.9999386072158813
twi,0.9998400211334229,0.9995707869529724,0.9999479055404663,0.999959409236908
wol,0.9993937611579895,0.9999199509620667,0.9999006390571594,0.9999003410339355
xho,0.9984374642372131,0.999860405921936,0.9999138712882996,0.9998590350151062
yor,0.9989405870437622,0.9998032450675964,0.9999057054519653,0.9998865127563477
zul,0.999266505241394,0.9999054074287415,0.9999518394470215,0.9998301267623901
